buf
21
28
28
52
21
21
28
52
28
21
21
52
52
52
21
21
60
28
52
52
21
28
21
28
28
60
28
53
21
21
21
28
28
21
52
21
52
21
21
52
52
28
28
52
21
21
52
52
21
29
21
52
28
21
28
28
21
28
36
12
21
28
53
24
28
52
21
21
21
21
52
21
21
3
28
21
21
52
21
28
21
52
60
28
21
28
28
21
17
28
53
53
21
29
52
52
52
17
52
21
28
21
52
28
28
60
28
52
52
53
28
52
48
52
36
21
28
28
52
52
21
28
21
28
28
28
52
52
21
21
28
21
28
28
28
21
28
52
52
28
28
53
52
21
21
20
28
52
52
28
28
28
52
60
52
52
48
52
21
52
52
52
28
28
29
52
21
52
52
60
21
21
21
28
21
28
21
53
21
49
21
52
52
21
28
28
21
52
52
28
28
52
28
28
21
28
28
21
21
21
52
28
52
21
53
28
21
28
21
21
52
28
52
52
52
28
29
52
21
28
28
12
52
21
28
21
20
28
21
52
52
52
28
28
28
28
21
52
12
21
21
34
29
52
52
21
21
28
28
52
52
12
28
28
52
52
28
21
21
52
21
28
28
28
21
60
29
21
60
21
28
52
21
28
52
52
52
21
21
52
52
53
28
52
52
52
60
28
52
21
28
28
28
28
52
28
28
52
21
21
28
21
28
21
60
28
28
21
52
21
28
52
21
28
52
21
28
21
28
28
52
29
28
28
52
52
28
21
28
28
21
28
52
52
21
52
21
20
21
28
3
28
21
28
52
48
21
52
28
53
28
52
52
28
21
28
21
28
28
21
28
52
21
53
28
28
52
28
52
21
21
52
52
28
28
52
52
52
21
36
52
21
21
28
28
21
21
52
52
28
28
52
52
52
28
52
28
21
60
21
29
28
52
28
21
28
52
28
52
28
5
52
53
28
21
21
28
21
28
52
28
21
52
48
52
28
21
21
52
52
28
28
53
21
21
52
21
60
21
21
21
52
21
28
21
21
28
52
52
28
28
28
52
28
12
52
36
28
52
28
28
36
52
29
52
52
52
21
28
28
21
28
28
28
53
52
28
21
53
28
52
28
28
52
52
28
52
28
21
60
52
52
28
53
52
28
21
28
21
21
52
52
52
21
28
24
52
28
60
28
52
21
21
28
28
53
28
52
28
21
17
60
28
21
52
28
21
29
52
52
28
60
21
21
21
21
21
28
52
21
28
60
21
53
17
28
21
52
53
52
28
52
29
21
52
28
28
52
52
53
21
17
28
52
21
52
52
52
53
28
52
21
52
28
28
52
21
60
28
28
28
28
60
52
29
52
21
52
28
52
52
28
28
28
28
28
28
28
28
60
28
52
21
52
21
52
28
5
21
21
28
21
52
28
28
52
52
52
28
21
52
21
28
53
21
52
21
21
21
21
52
28
28
21
52
52
28
21
21
21
52
52
21
52
28
52
52
60
21
28
52
21
28
52
21
28
52
28
28
21
28
21
52
48
28
52
28
52
52
52
52
21
52
21
21
53
29
21
28
60
28
52
21
28
52
21
21
12
52
28
21
21
28
52
21
21
52
53
21
28
49
28
21
52
21
21
52
21
28
52
21
28
24
52
28
21
52
48
29
28
21
52
21
21
28
52
52
28
21
21
29
28
28
28
52
36
17
21
21
21
21
52
52
28
28
52
28
28
29
21
21
29
21
52
21
53
53
28
53
52
29
28
28
21
28
28
21
28
52
28
52
21
21
21
29
60
28
21
28
21
21
28
21
60
28
5
21
21
21
60
60
21
21
52
36
52
52
52
52
52
28
21
52
52
28
52
21
21
28
52
28
53
52
28
60
21
52
21
52
21
21
21
28
21
12
28
52
28
28
28
52
52
21
21
52
21
21
52
52
53
28
21
52
52
21
52
52
28
52
28
52
28
21
21
28
21
28
52
12
21
28
28
21
52
21
52
21
53
52
52
52
28
52
28
28
52
21
21
28
21
21
28
52
52
21
21
21
21
52
52
28
53
21
21
28
52
21
21
21
21
13
28
28
28
52
21
28
21
53
21
28
28
28
21
60
52
21
21
52
52
21
52
53
60
52
52
20
28
52
52
21
52
21
28
53
21
52
52
28
29
5
21
28
21
21
21
28
12
52
29
28
52
52
21
21
52
21
53
28
21
52
28
52
28
28
28
28
52
21
28
53
28
28
52
21
29
52
28
52
21
52
52
21
28
60
52
21
28
28
52
28
53
28
28
28
28
52
12
52
21
52
28
21
52
28
52
21
21
52
29
52
21
28
21
21
28
28
28
52
28
28
28
52
29
28
21
21
52
28
52
21
21
28
52
28
52
21
21
21
21
21
28
28
52
29
28
21
52
21
28
21
52
21
21
52
28
52
21
21
36
36
21
28
24
28
52
52
29
28
28
52
25
21
34
21
28
28
52
21
28
28
28
21
28
28
28
21
28
5
28
52
21
28
28
28
28
28
52
52
52
28
28
52
52
28
21
21
28
28
28
28
28
28
52
21
52
21
21
21
21
21
52
21
28
21
21
5
21
28
21
52
21
21
28
21
21
52
52
52
21
52
21
21
52
28
28
53
52
21
28
52
21
21
52
52
52
52
28
52
28
28
21
52
28
21
53
52
21
52
28
28
28
28
52
28
52
21
52
52
52
52
60
52
52
21
52
28
52
52
53
52
21
52
52
52
28
52
21
28
21
52
28
52
28
52
28
24
21
28
21
21
21
28
28
29
52
52
28
52
28
29
52
53
52
28
20
52
52
21
60
53
52
21
28
53
28
21
21
21
52
21
28
52
60
21
28
52
21
52
52
52
21
52
12
21
28
21
21
21
28
28
21
52
21
52
29
52
28
21
52
52
28
28
28
28
52
29
52
29
24
21
28
28
52
28
52
52
21
52
28
60
21
21
28
52
21
28
21
5
17
21
28
28
60
21
21
21
52
52
28
52
28
21
52
28
60
28
28
52
28
21
28
21
21
28
28
21
28
28
20
52
21
21
28
28
24
52
28
52
28
52
52
53
52
52
21
21
28
52
28
28
28
21
53
52
28
28
28
21
21
29
28
52
21
52
21
52
28
28
52
21
28
28
28
52
21
28
28
52
28
53
28
29
28
60
21
21
53
52
52
52
52
52
21
28
28
21
52
28
52
52
28
28
21
28
52
24
21
28
28
52
21
21
52
21
52
52
52
29
28
28
5
21
21
52
21
21
48
52
52
28
52
52
53
21
21
52
28
52
21
52
29
21
21
28
28
52
28
52
21
53
28
52
48
12
28
21
52
52
52
48
21
21
28
52
52
21
60
52
21
28
28
52
28
52
21
34
52
28
29
28
53
21
52
28
36
21
28
52
52
21
28
52
52
52
28
53
52
52
28
29
28
21
60
60
21
21
52
52
21
29
28
21
60
52
52
28
52
52
21
52
21
28
28
28
28
28
60
28
28
52
52
60
52
52
28
21
28
21
28
28
52
21
28
21
21
48
28
28
21
28
24
28
49
52
52
21
21
5
29
28
28
52
52
60
29
28
28
28
28
21
52
21
52
53
28
52
21
28
52
28
28
28
28
52
60
21
52
28
52
52
52
24
29
52
21
21
28
52
52
52
52
52
28
5
28
21
28
21
21
52
52
28
28
28
60
28
53
12
52
28
29
21
28
5
21
60
52
28
52
52
21
53
28
28
28
52
21
52
28
52
53
17
21
28
28
21
28
60
28
28
53
52
52
21
29
21
28
21
52
21
28
21
52
52
28
29
21
28
29
28
21
21
21
21
21
21
21
28
28
28
28
28
28
52
5
56
21
52
21
21
28
28
21
21
52
52
21
28
28
28
52
21
52
28
21
28
29
21
28
28
21
21
21
21
28
12
60
28
53
21
21
52
52
21
52
52
28
12
52
52
28
28
52
21
28
28
36
52
21
52
52
52
21
29
28
28
52
21
52
60
52
52
28
28
52
52
28
21
21
21
21
21
28
52
21
21
21
28
28
28
28
60
53
21
28
28
52
28
52
52
28
28
21
52
52
28
28
52
52
28
52
21
52
28
52
21
52
28
21
28
21
48
29
52
52
21
28
21
52
21
52
28
28
28
21
28
36
52
21
52
28
21
52
21
28
52
21
28
21
21
28
52
28
21
52
52
21
21
28
28
52
28
21
21
21
28
52
21
21
20
52
52
28
52
28
53
52
21
28
28
21
28
28
21
52
21
28
21
28
21
21
52
21
21
28
29
21
12
52
24
52
28
28
21
52
21
52
52
21
28
52
52
52
52
52
21
21
52
52
52
29
21
28
21
21
21
29
12
28
28
52
28
52
21
21
21
52
60
28
52
21
28
52
12
21
28
60
21
52
60
52
28
53
53
21
28
21
21
21
52
52
29
60
21
21
52
52
28
52
21
21
52
21
28
21
52
21
21
5
52
29
28
52
52
28
21
21
52
21
21
29
52
28
52
52
52
52
29
52
28
52
28
29
28
21
21
21
28
21
52
52
52
52
56
52
28
17
28
52
29
52
28
52
52
21
28
21
21
52
53
21
28
52
28
28
21
28
28
21
21
52
28
21
28
28
52
21
21
28
52
52
21
53
21
52
52
21
53
29
52
21
21
21
60
52
28
21
21
21
21
24
28
21
52
28
52
52
52
28
21
12
28
52
52
21
21
28
21
52
52
21
21
28
28
28
52
52
21
21
60
21
28
21
21
28
52
52
21
52
52
28
52
28
28
21
21
5
21
28
28
20
52
21
21
28
52
52
28
52
52
28
52
21
29
12
52
28
28
28
28
21
52
28
21
29
28
52
20
52
21
17
52
28
28
52
52
21
53
28
28
28
52
52
28
60
5
52
21
52
28
52
21
28
28
21
28
52
28
21
21
28
52
52
21
29
52
21
28
28
21
52
52
28
52
21
21
52
21
60
28
28
28
28
21
36
52
36
52
29
60
48
28
21
52
52
21
53
52
60
28
52
28
28
28
21
21
52
56
52
21
28
21
52
28
52
21
21
12
52
52
21
28
21
56
28
52
28
28
52
52
52
28
52
24
52
52
21
28
52
28
20
21
21
52
21
52
28
21
28
52
52
28
28
52
52
28
21
52
24
53
28
52
52
52
28
52
21
52
52
21
28
28
52
21
28
21
48
12
52
21
52
21
21
52
60
21
21
21
28
52
28
20
53
28
60
28
52
60
21
17
48
52
21
52
12
17
28
28
24
52
28
29
21
52
28
21
17
52
52
28
60
52
52
28
52
28
21
28
48
52
21
28
28
28
52
52
21
28
28
36
21
21
52
28
53
52
52
28
21
52
17
52
60
28
60
21
12
52
52
28
52
28
52
21
52
21
21
21
28
21
21
52
28
52
28
21
21
60
29
52
21
52
21
21
52
52
24
21
52
52
28
28
28
21
29
52
28
52
28
29
52
52
21
28
28
21
21
21
28
21
21
21
52
52
21
28
21
52
28
28
28
52
48
52
28
21
28
52
12
52
52
21
29
21
48
52
52
29
28
28
52
28
21
28
29
21
28
52
28
28
52
21
21
28
29
21
28
28
28
21
21
28
52
21
28
28
48
52
21
21
29
52
52
28
28
21
28
21
21
52
21
21
21
21
28
29
52
21
52
21
52
21
21
52
60
52
53
28
53
52
21
21
21
28
52
21
52
28
21
52
21
28
21
20
52
21
53
21
53
52
21
53
52
21
52
53
21
52
21
28
28
52
12
52
21
28
52
52
36
28
52
52
52
52
21
52
52
21
21
21
52
28
53
28
28
29
52
52
52
21
28
52
21
52
52
28
21
28
52
21
21
52
28
28
29
21
21
28
52
52
52
21
5
52
21
21
28
21
28
21
28
28
21
21
60
52
17
28
21
28
21
52
21
21
52
28
21
28
52
28
52
52
29
53
52
52
21
28
28
28
28
21
28
52
60
28
28
52
28
5
21
28
52
28
52
28
28
52
21
52
28
21
52
52
21
21
28
52
21
56
21
53
52
21
28
52
5
21
21
21
52
28
28
21
28
21
28
21
21
21
21
21
24
28
21
52
53
21
28
21
28
52
52
21
52
28
21
28
52
52
52
28
60
21
28
28
21
52
52
52
52
21
21
21
21
53
52
28
52
28
52
21
28
52
21
28
28
52
21
28
28
21
21
21
21
21
28
21
28
28
21
52
28
21
21
21
21
21
21
21
21
52
21
52
21
52
28
52
28
29
48
28
28
28
21
28
29
28
21
28
24
52
21
29
29
28
28
52
28
52
12
28
52
60
21
21
28
28
21
21
28
21
52
52
52
28
21
52
21
28
52
28
28
21
60
28
21
29
21
36
48
52
52
28
21
52
28
28
60
28
52
28
60
21
28
52
52
28
52
52
60
24
21
48
17
52
21
21
52
21
52
28
21
29
29
21
28
29
5
28
28
52
28
29
21
21
21
21
21
53
52
52
28
52
28
28
21
52
52
52
52
21
21
52
21
52
52
21
28
52
48
52
28
28
28
52
21
52
21
52
28
21
21
28
29
21
28
52
52
52
21
28
52
52
28
52
12
52
21
28
28
52
28
28
21
12
52
52
20
28
21
28
21
52
21
52
28
21
21
52
60
28
28
28
21
1
21
52
52
53
28
28
52
21
60
28
28
21
52
60
52
21
28
52
52
28
21
52
52
28
28
52
28
21
21
52
5
52
21
52
52
21
28
29
21
28
52
21
5
48
52
21
21
21
28
28
28
28
21
52
28
28
52
52
52
28
28
21
29
28
21
20
29
52
28
29
21
52
52
17
52
52
21
29
21
28
52
21
60
28
21
21
52
28
52
28
52
21
21
28
52
52
52
52
29
21
52
21
52
52
28
53
52
52
28
52
28
21
52
29
28
28
21
52
48
29
28
20
13
21
52
21
28
21
28
28
60
10
60
52
28
21
17
21
28
21
28
21
52
28
52
28
21
21
52
28
21
28
28
28
21
52
28
28
28
52
5
37
52
28
28
52
28
28
21
28
21
21
52
52
21
52
52
53
21
52
52
52
21
52
21
52
52
28
28
12
52
28
21
21
60
28
28
60
17
52
52
21
52
52
21
21
21
21
52
21
29
20
52
24
28
28
28
28
28
21
24
52
52
36
52
48
52
28
21
52
52
21
21
28
52
60
21
28
28
28
21
52
28
52
28
28
21
28
53
52
21
28
21
53
28
36
28
52
60
52
52
21
52
21
21
21
17
28
52
52
28
28
52
28
28
52
21
28
52
52
52
21
52
48
52
28
21
52
21
21
52
21
21
52
28
21
28
21
52
21
52
52
28
21
21
53
21
20
53
21
21
28
52
21
28
28
28
21
52
25
28
21
52
28
28
21
28
28
60
28
52
12
52
52
21
21
28
52
21
52
52
29
28
28
52
21
28
21
21
28
28
28
52
52
28
52
52
28
21
21
52
52
28
21
17
21
21
52
28
60
28
28
28
52
52
21
21
28
28
21
21
5
52
29
52
53
52
21
52
21
21
21
52
20
52
29
28
12
21
52
53
52
28
52
52
21
52
21
28
21
28
28
5
21
28
52
52
52
28
52
60
28
21
28
52
52
21
53
52
52
52
52
52
52
52
52
28
52
21
52
28
21
28
52
52
53
52
53
28
28
52
52
53
21
52
28
60
28
52
21
60
21
28
21
21
28
52
52
21
21
21
52
21
52
21
21
28
20
28
52
21
28
21
52
21
28
52
28
52
52
52
52
52
28
52
21
21
52
28
21
21
21
28
52
28
52
52
28
21
21
52
21
28
28
52
52
21
60
52
52
28
21
52
28
21
21
52
21
28
52
28
48
21
52
28
28
21
52
52
52
21
21
52
52
21
52
28
28
28
28
52
21
28
28
28
21
52
28
28
21
28
28
52
53
28
28
28
21
52
21
28
21
21
21
28
21
21
52
52
52
16
53
28
21
52
28
21
52
28
28
21
28
21
28
21
29
52
52
52
21
29
52
60
52
52
21
52
52
48
53
21
21
37
28
52
28
52
52
28
28
28
21
36
28
21
24
52
28
28
52
52
21
28
52
29
28
28
21
28
21
52
28
21
28
28
52
52
28
21
28
28
21
52
21
28
21
52
52
52
21
21
21
52
28
28
52
53
21
21
21
21
21
21
28
36
21
28
52
52
52
21
52
52
52
21
52
21
28
21
52
21
21
21
52
21
28
28
21
52
52
21
21
52
52
28
28
52
21
28
28
21
28
28
52
52
28
5
21
12
21
21
28
28
52
21
52
52
28
28
21
28
21
28
52
21
60
21
21
21
36
52
52
21
21
28
28
29
21
21
52
21
28
21
21
21
53
28
36
28
5
28
17
52
21
52
28
21
28
21
21
52
28
21
21
21
21
52
52
21
28
52
28
28
52
28
52
48
28
28
5
53
28
36
53
21
21
21
28
52
21
28
52
21
52
21
29
25
21
28
28
52
28
28
21
21
52
21
21
53
28
21
52
28
5
52
17
21
21
21
60
21
21
52
52
21
21
28
21
28
21
29
21
21
28
21
21
21
36
52
21
21
52
60
52
21
52
5
28
21
21
52
52
52
29
13
21
21
21
21
28
52
28
60
52
28
28
28
28
28
21
21
52
21
52
52
21
17
52
28
21
28
21
21
52
21
21
52
21
21
52
28
52
28
21
21
28
52
21
21
28
21
21
28
21
52
28
56
21
21
52
52
28
29
12
52
21
52
21
21
28
36
29
28
52
21
28
60
52
52
48
21
21
21
20
21
28
21
21
36
36
29
21
28
28
28
28
28
52
52
60
60
28
12
28
21
48
52
52
28
21
52
28
60
28
52
52
28
21
21
28
28
21
21
28
52
21
21
21
52
52
52
48
28
21
21
21
28
12
12
28
28
28
52
52
21
21
24
60
21
21
28
29
21
28
21
28
21
52
5
28
28
52
21
28
53
21
60
21
21
21
24
28
21
21
21
52
21
21
21
52
28
24
52
21
21
21
21
52
52
29
21
52
21
52
28
28
52
28
28
60
52
28
52
28
52
28
52
52
28
60
52
28
21
21
21
36
36
52
21
53
28
21
52
52
21
52
28
29
28
52
28
21
52
60
21
52
28
28
21
28
52
21
52
21
21
21
21
21
21
21
21
28
53
28
28
28
28
52
28
28
52
52
21
52
28
28
52
21
48
21
28
3
17
21
60
21
21
21
29
28
52
53
28
21
28
52
52
21
28
29
21
52
21
28
52
21
52
28
53
52
21
21
28
28
52
60
12
52
60
28
60
28
21
52
28
28
28
52
52
52
52
52
21
21
28
52
21
21
21
28
28
53
53
21
28
52
21
52
21
28
28
21
52
28
28
21
52
21
28
52
28
52
21
53
52
52
28
52
52
21
52
21
52
60
28
52
28
28
21
21
21
21
21
21
28
28
52
60
5
21
21
21
21
28
36
21
60
53
60
21
21
53
52
48
53
21
28
28
21
52
21
28
28
48
28
21
29
52
21
21
21
28
52
28
28
52
21
52
28
21
28
28
52
53
20
21
52
53
21
21
28
28
28
24
21
28
52
28
20
21
52
52
21
28
28
52
28
5
21
52
28
52
36
21
21
20
52
28
36
21
52
52
21
21
21
53
21
12
28
28
49
28
60
52
21
17
28
60
28
29
21
21
60
28
21
28
28
21
52
28
52
28
21
53
52
5
21
21
21
52
52
28
21
52
21
52
21
21
52
28
52
53
52
52
21
21
21
53
52
28
21
52
52
52
53
60
52
21
52
53
28
52
21
17
21
28
28
21
52
52
52
52
53
21
52
21
21
52
21
52
28
29
21
21
52
52
52
21
28
52
52
52
52
28
28
29
28
52
21
21
28
28
21
52
28
52
21
52
28
52
52
21
28
60
28
21
53
21
21
21
21
21
28
52
53
52
52
21
21
28
29
21
28
21
52
52
28
21
21
21
28
28
52
28
28
60
28
52
52
5
21
28
21
21
52
52
21
52
21
21
52
52
28
28
52
52
52
52
28
21
29
52
52
28
52
21
21
52
21
21
21
21
28
36
52
28
21
21
52
21
21
52
52
52
29
28
28
52
52
52
28
52
28
21
53
52
53
52
21
5
21
28
52
21
28
21
21
28
21
28
52
52
28
21
52
21
60
21
29
21
21
52
28
52
52
52
28
21
28
21
21
21
28
52
21
21
28
28
21
28
52
21
28
5
28
52
52
52
21
21
28
28
28
28
28
28
52
52
52
21
29
21
21
21
21
21
60
52
52
28
52
21
52
52
21
28
52
53
5
21
52
28
52
28
52
28
21
21
21
21
28
60
21
53
21
52
52
52
52
52
52
28
28
52
28
28
21
52
21
21
52
28
28
53
52
52
52
52
21
21
52
53
21
21
28
53
52
21
17
52
52
21
21
52
21
60
21
28
21
28
28
28
28
21
28
21
21
52
28
21
21
28
52
52
28
52
21
52
60
28
17
52
21
21
21
21
60
28
28
21
12
21
52
52
52
52
24
28
21
52
21
52
52
28
28
21
60
28
28
52
52
52
52
52
21
28
52
21
21
52
28
28
21
52
52
28
60
53
60
53
28
21
60
28
28
21
28
29
21
21
28
28
29
52
20
52
44
28
24
21
17
52
52
28
21
28
36
52
21
21
21
28
28
21
53
28
21
60
29
52
52
28
28
28
28
28
21
52
21
52
28
28
52
21
29
28
52
37
28
21
52
28
28
21
29
28
21
21
21
28
28
28
29
52
21
21
53
52
53
21
52
28
52
52
21
29
28
28
28
52
52
21
28
28
60
21
28
52
21
52
21
53
21
28
21
28
21
21
53
21
21
52
28
21
52
17
28
21
28
52
60
48
21
52
28
21
29
52
28
21
52
29
52
52
52
52
21
52
52
52
28
52
21
52
28
28
28
52
52
60
52
21
28
28
28
21
21
21
28
12
52
52
21
52
3
21
52
60
21
28
28
52
28
21
52
21
29
12
53
28
52
28
28
28
52
28
28
21
52
21
28
21
28
28
53
21
52
21
28
21
52
28
13
21
52
52
53
52
52
21
52
28
52
52
28
3
52
60
52
21
28
52
21
21
52
53
28
53
28
60
28
29
52
52
28
28
52
28
29
29
28
28
21
28
53
60
21
28
28
52
52
21
52
52
52
21
28
28
56
52
29
60
28
29
60
52
52
21
52
60
21
21
21
53
21
36
28
21
21
29
28
21
21
5
52
21
52
21
21
60
52
52
52
28
12
28
52
34
53
52
28
21
21
21
21
21
52
21
21
28
21
28
28
5
28
28
21
52
21
21
28
52
24
28
21
28
52
52
28
21
21
28
21
29
5
21
5
52
52
28
29
21
21
52
21
52
52
52
52
28
52
28
28
21
21
60
21
28
29
52
21
29
53
52
28
52
52
28
52
10
21
53
52
28
21
29
28
21
28
52
60
21
52
20
52
52
21
28
52
21
52
21
52
21
21
52
21
20
29
28
52
21
28
52
24
21
52
52
28
28
20
36
28
21
52
28
28
52
52
28
52
28
28
25
28
28
21
28
17
28
53
52
21
28
21
28
21
52
28
48
28
28
17
21
28
52
29
52
52
21
21
52
52
52
28
52
52
17
28
28
21
28
21
21
21
28
17
53
29
52
52
21
52
28
28
60
52
52
21
28
28
52
52
21
60
52
21
21
52
52
28
21
52
21
52
52
52
21
28
21
29
21
52
52
28
12
21
60
21
20
21
21
52
21
52
21
28
52
21
28
52
48
52
21
52
52
21
52
21
28
28
53
52
60
21
21
52
17
21
28
28
28
53
28
52
21
21
52
28
28
60
28
52
21
28
21
52
52
52
28
21
29
52
21
28
21
21
28
28
28
21
28
21
52
28
28
17
21
28
21
21
21
21
52
21
28
28
28
52
28
52
29
28
52
21
21
36
52
52
52
21
28
28
36
21
21
28
21
21
60
56
53
21
52
21
28
52
17
29
48
28
21
28
21
52
28
28
28
28
21
24
28
28
52
52
21
52
36
52
53
52
28
52
28
28
21
52
29
52
52
28
21
52
21
52
52
28
52
20
52
21
21
36
60
52
28
52
52
52
21
28
28
21
36
28
52
48
52
21
29
52
52
29
28
21
21
21
52
34
52
21
21
28
21
28
28
21
28
52
21
21
28
52
28
21
28
52
28
53
21
21
21
53
52
28
52
52
52
52
60
21
21
28
28
60
21
52
21
28
28
52
52
60
53
53
52
52
21
52
21
52
21
28
28
28
28
48
52
21
52
49
28
52
21
28
28
52
28
28
21
52
52
28
28
21
28
52
21
28
28
21
21
52
21
28
21
28
52
28
21
28
28
21
53
21
52
21
21
28
28
21
21
52
28
52
52
52
21
52
52
21
21
52
52
21
21
21
20
28
28
28
52
28
21
28
21
21
21
28
29
21
21
52
28
29
21
53
52
52
21
52
52
52
21
52
29
28
29
21
52
60
28
52
21
28
60
28
28
28
52
28
21
53
21
21
28
21
21
52
21
28
28
21
21
21
28
5
21
60
52
52
21
52
52
28
21
21
52
21
28
28
21
53
21
21
21
52
21
60
28
52
52
28
21
52
60
28
52
52
28
52
28
36
56
52
21
52
28
60
28
52
21
52
21
21
36
52
60
21
28
52
52
20
28
52
29
29
21
52
21
52
53
21
28
21
28
28
28
52
17
28
28
52
52
21
60
52
28
52
24
28
21
52
28
28
21
21
52
28
21
28
60
21
24
29
28
52
52
21
52
21
52
28
21
52
52
21
28
28
28
28
21
21
52
52
52
28
52
28
28
21
52
28
28
52
52
21
21
21
52
52
28
60
28
52
52
21
28
52
28
53
52
21
52
52
53
20
21
24
53
28
28
53
52
52
21
29
21
52
17
52
52
28
52
52
21
52
28
21
21
21
21
34
21
21
29
28
21
28
52
21
21
21
21
48
52
28
28
28
28
36
21
21
53
28
28
53
52
48
28
21
21
28
52
21
52
21
21
52
28
28
21
28
52
28
52
28
28
28
28
52
21
24
28
60
52
21
52
60
28
52
21
60
28
3
28
28
28
20
21
21
28
52
21
52
24
21
28
52
52
20
21
28
28
48
28
60
24
28
60
24
21
60
21
60
21
21
21
21
28
28
60
52
52
52
52
28
21
21
29
52
52
21
52
21
53
21
52
28
21
21
21
28
28
53
21
29
52
21
52
12
53
28
52
21
28
21
52
52
28
21
28
52
21
28
21
21
21
28
52
52
60
29
28
21
28
52
52
52
52
52
52
60
60
52
28
28
28
28
52
28
52
52
21
52
28
21
28
29
52
52
53
21
36
21
21
24
21
28
21
52
52
52
52
52
60
60
60
52
28
21
52
28
21
28
52
52
52
52
52
52
21
28
21
28
28
52
28
37
52
21
28
52
28
52
28
52
21
21
5
28
21
53
53
28
52
28
52
28
21
21
52
