x,count,prob
601933,1,0.001
645550,1,0.001
1169547,1,0.001
2738536,1,0.001
3320125,1,0.001
3393947,1,0.001
6990317,1,0.001
7096934,1,0.001
7159561,1,0.001
7457102,1,0.001
7565645,1,0.001
8053228,1,0.001
8829262,1,0.001
9023214,1,0.001
9025790,1,0.001
9064204,1,0.001
9169230,1,0.001
9365869,1,0.001
9501132,1,0.001
9677166,1,0.001
9689272,1,0.001
10201481,1,0.001
10209510,1,0.001
11090298,1,0.001
11205064,1,0.001
11573069,1,0.001
11577517,1,0.001
11720942,1,0.001
11784160,1,0.001
13224301,1,0.001
13314413,1,0.001
13359518,1,0.001
13850222,1,0.001
13873514,1,0.001
15064793,1,0.001
15329576,1,0.001
15450056,1,0.001
15912776,1,0.001
15913286,1,0.001
15960430,1,0.001
17379304,1,0.001
17673885,1,0.001
18260778,1,0.001
19510984,1,0.001
19605836,1,0.001
20642285,1,0.001
21537134,1,0.001
21614286,1,0.001
22085404,1,0.001
22130414,1,0.001
22200094,1,0.001
22273149,1,0.001
22333576,1,0.001
22407438,1,0.001
22666958,1,0.001
23781229,1,0.001
23804366,1,0.001
23977550,1,0.001
23981390,1,0.001
24231648,1,0.001
24243310,1,0.001
24356590,1,0.001
24370830,1,0.001
24522382,1,0.001
24803613,1,0.001
25426062,1,0.001
25802990,1,0.001
25807022,1,0.001
25882766,1,0.001
25938266,1,0.001
25950478,1,0.001
26079624,1,0.001
26081644,1,0.001
26143118,1,0.001
26335400,1,0.001
26376494,1,0.001
26410669,1,0.001
26586893,1,0.001
29997422,1,0.001
30134029,1,0.001
30523144,1,0.001
30654281,1,0.001
32657177,1,0.001
32688416,1,0.001
32788046,1,0.001
33169865,1,0.001
33282446,1,0.001
34321289,1,0.001
35246357,1,0.001
36749134,1,0.001
38918505,1,0.001
40611341,1,0.001
40614220,1,0.001
41012590,1,0.001
41594632,1,0.001
42740094,1,0.001
43077896,1,0.001
43231502,1,0.001
43896142,1,0.001
43952428,1,0.001
45130216,1,0.001
45377382,1,0.001
47368457,1,0.001
47413484,1,0.001
51497453,1,0.001
54968169,1,0.001
55615982,1,0.001
56996104,1,0.001
57780488,1,0.001
59465436,1,0.001
59877418,1,0.001
59888046,1,0.001
59920078,1,0.001
62236937,1,0.001
63095116,1,0.001
65613774,1,0.001
65728205,1,0.001
66238765,1,0.001
66314489,1,0.001
66443630,1,0.001
102281544,1,0.001
104574702,1,0.001
106126989,1,0.001
109754830,1,0.001
110149870,1,0.001
110209321,1,0.001
110360937,1,0.001
110776525,1,0.001
112535678,1,0.001
117199352,1,0.001
125038733,1,0.001
126896462,1,0.001
126992748,1,0.001
129019628,1,0.001
134916488,1,0.001
143773550,1,0.001
145774963,1,0.001
146569162,1,0.001
148160332,1,0.001
149487246,1,0.001
152123694,1,0.001
152192717,1,0.001
158063086,1,0.001
164864461,1,0.001
166051405,1,0.001
179349934,1,0.001
191998110,1,0.001
195702477,1,0.001
200427849,1,0.001
210876781,1,0.001
244440974,1,0.001
246532489,1,0.001
284424554,1,0.001
290303470,1,0.001
292944040,1,0.001
294873454,1,0.001
296237550,1,0.001
296929581,1,0.001
299083982,1,0.001
301975916,1,0.001
312016685,1,0.001
327784750,1,0.001
327923436,1,0.001
328378732,1,0.001
370930040,1,0.001
376676840,1,0.001
378652808,1,0.001
384419692,1,0.001
384478989,1,0.001
384680841,1,0.001
396081609,1,0.001
400476636,1,0.001
405323422,1,0.001
405471054,1,0.001
405512429,1,0.001
405514432,1,0.001
405522670,1,0.001
405649752,1,0.001
406015973,1,0.001
406699678,1,0.001
408026782,1,0.001
408069997,1,0.001
409092590,1,0.001
409551309,1,0.001
409579245,1,0.001
409587592,1,0.001
409682286,1,0.001
409858377,1,0.001
409913709,1,0.001
410048590,1,0.001
410076781,1,0.001
410693902,1,0.001
411647630,1,0.001
411647852,1,0.001
411679203,1,0.001
411693536,1,0.001
411726090,1,0.001
412067981,1,0.001
412199277,1,0.001
412208909,1,0.001
412211560,1,0.001
412212559,1,0.001
412253448,1,0.001
412253948,1,0.001
412268730,1,0.001
412305118,1,0.001
412311374,1,0.001
412342541,1,0.001
412473627,1,0.001
412539118,1,0.001
412744042,1,0.001
413118061,1,0.001
413771912,1,0.001
413878638,1,0.001
413884174,1,0.001
413903465,1,0.001
413904876,1,0.001
414139278,1,0.001
414239004,1,0.001
414330702,1,0.001
414333261,1,0.001
414378314,1,0.001
414435468,1,0.001
414445997,1,0.001
414558602,1,0.001
414822781,1,0.001
415029705,1,0.001
415416589,1,0.001
415545198,1,0.001
415873485,1,0.001
416373096,1,0.001
416594312,1,0.001
416610130,1,0.001
417054572,1,0.001
417574088,1,0.001
418232943,1,0.001
418503036,1,0.001
418561963,1,0.001
418642398,1,0.001
418725193,1,0.001
419099000,1,0.001
419150184,1,0.001
419981677,1,0.001
420075790,1,0.001
420339356,1,0.001
421046126,1,0.001
422133512,1,0.001
422230508,1,0.001
422293230,1,0.001
422293325,1,0.001
422303168,1,0.001
422420877,1,0.001
422750685,1,0.001
422771021,1,0.001
422823757,1,0.001
422947597,1,0.001
424302926,1,0.001
424787484,1,0.001
424908619,1,0.001
424913325,1,0.001
425304522,1,0.001
426260830,1,0.001
426267085,1,0.001
426338334,1,0.001
426352794,1,0.001
426353133,1,0.001
426400013,1,0.001
426486138,1,0.001
426625390,1,0.001
426846926,1,0.001
427158668,1,0.001
427424108,1,0.001
427472653,1,0.001
428185101,1,0.001
428527358,1,0.001
428587372,1,0.001
428591369,1,0.001
428789596,1,0.001
428955945,1,0.001
428977229,1,0.001
429014990,1,0.001
429035374,1,0.001
429041837,1,0.001
429063934,1,0.001
429115629,1,0.001
429207884,1,0.001
429313902,1,0.001
429492030,1,0.001
429500878,1,0.001
429588477,1,0.001
429629859,1,0.001
430491918,1,0.001
430685774,1,0.001
430686570,1,0.001
431008014,1,0.001
431045085,1,0.001
431086045,1,0.001
431159564,1,0.001
431210318,1,0.001
431643086,1,0.001
432089382,1,0.001
432384713,1,0.001
432692205,1,0.001
433185225,1,0.001
434692430,1,0.001
434743754,1,0.001
435200282,1,0.001
435267726,1,0.001
435399112,1,0.001
436914510,1,0.001
436969582,1,0.001
437172361,1,0.001
437442718,1,0.001
437516776,1,0.001
438939400,1,0.001
438944014,1,0.001
439002797,1,0.001
439015916,1,0.001
439472462,1,0.001
439597418,1,0.001
439701868,1,0.001
441067916,1,0.001
441563328,1,0.001
441706829,1,0.001
441887086,1,0.001
443041518,1,0.001
443207502,1,0.001
443218157,1,0.001
443264902,1,0.001
443627342,1,0.001
443752716,1,0.001
443808206,1,0.001
445202030,1,0.001
445301208,1,0.001
445306733,1,0.001
445307085,1,0.001
445316813,1,0.001
445369801,1,0.001
445442377,1,0.001
445458716,1,0.001
445741320,1,0.001
445766062,1,0.001
445823708,1,0.001
445892876,1,0.001
446056589,1,0.001
446280030,1,0.001
446427421,1,0.001
446605803,1,0.001
447344266,1,0.001
447393646,1,0.001
447905678,1,0.001
447957390,1,0.001
448809226,1,0.001
449161512,1,0.001
449436074,1,0.001
449526478,1,0.001
449995085,1,0.001
450091262,1,0.001
450095373,1,0.001
450129609,1,0.001
451956798,1,0.001
452051433,1,0.001
452340014,1,0.001
452636013,1,0.001
453628398,1,0.001
454932896,1,0.001
458344745,1,0.001
459929933,1,0.001
459929965,1,0.001
461233803,1,0.001
461687147,1,0.001
461941229,1,0.001
461977838,1,0.001
462019021,1,0.001
462044957,1,0.001
462137646,1,0.001
462530824,1,0.001
462536493,1,0.001
462544589,1,0.001
462600572,1,0.001
462731466,1,0.001
463068429,1,0.001
463289864,1,0.001
463290062,1,0.001
463333870,1,0.001
463391148,1,0.001
464625742,1,0.001
466001965,1,0.001
466271902,1,0.001
466475214,1,0.001
466668683,1,0.001
466725166,1,0.001
466831757,1,0.001
466865901,1,0.001
467357448,1,0.001
468303646,1,0.001
469363050,1,0.001
470462364,1,0.001
470990796,1,0.001
493743768,1,0.001
494094744,1,0.001
496675206,1,0.001
510282057,1,0.001
510506878,1,0.001
510769529,1,0.001
510876011,1,0.001
512239918,1,0.001
512927950,1,0.001
513060622,1,0.001
517061221,1,0.001
517095270,1,0.001
518962956,1,0.001
519200622,1,0.001
521584364,1,0.001
525453582,1,0.001
527153484,1,0.001
527218446,1,0.001
529160396,1,0.001
529377733,1,0.001
529906126,1,0.001
530334088,1,0.001
531347721,1,0.001
532990296,1,0.001
533941805,1,0.001
534161772,1,0.001
535288205,1,0.001
535943405,1,0.001
537505437,1,0.001
538103496,1,0.001
539609550,1,0.001
539680540,1,0.001
540211662,1,0.001
542751046,1,0.001
543948556,1,0.001
544386893,1,0.001
544393512,1,0.001
544394987,1,0.001
545443694,1,0.001
545630536,1,0.001
545833418,1,0.001
545958222,1,0.001
545962363,1,0.001
546027485,1,0.001
546040110,1,0.001
546040270,1,0.001
546232812,1,0.001
546233984,1,0.001
546365198,1,0.001
546439053,1,0.001
546459470,1,0.001
546482670,1,0.001
546503020,1,0.001
546687438,1,0.001
546716106,1,0.001
546916814,1,0.001
546974156,1,0.001
546986269,1,0.001
547073870,1,0.001
547938253,1,0.001
547966403,1,0.001
547999501,1,0.001
548010254,1,0.001
549433709,1,0.001
550611212,1,0.001
550611325,1,0.001
550747915,1,0.001
552183960,1,0.001
552264008,1,0.001
552284014,1,0.001
552679774,1,0.001
552708425,1,0.001
552712557,1,0.001
552716490,1,0.001
552716616,1,0.001
552791693,1,0.001
552806728,1,0.001
552843593,1,0.001
552904553,1,0.001
553109800,1,0.001
553972160,1,0.001
554182988,1,0.001
554322156,1,0.001
554332638,1,0.001
554679884,1,0.001
554864328,1,0.001
555329614,1,0.001
555593549,1,0.001
556456302,1,0.001
556509642,1,0.001
556969708,1,0.001
558036558,1,0.001
558522189,1,0.001
559073401,1,0.001
559765645,1,0.001
560310510,1,0.001
560343400,1,0.001
560482446,1,0.001
560644510,1,0.001
560931274,1,0.001
561096939,1,0.001
561101004,1,0.001
561180490,1,0.001
561897805,1,0.001
562668878,1,0.001
562702470,1,0.001
562735581,1,0.001
562774457,1,0.001
563001710,1,0.001
563003016,1,0.001
563005891,1,0.001
563194124,1,0.001
563240045,1,0.001
563292334,1,0.001
563334349,1,0.001
563345774,1,0.001
563509577,1,0.001
563585309,1,0.001
563834637,1,0.001
564766952,1,0.001
564805261,1,0.001
564817966,1,0.001
564842253,1,0.001
564874925,1,0.001
565014886,1,0.001
565395149,1,0.001
565435117,1,0.001
565438894,1,0.001
566808430,1,0.001
566942157,1,0.001
567463662,1,0.001
567720237,1,0.001
567724536,1,0.001
568127902,1,0.001
569426765,1,0.001
569616746,1,0.001
571590988,1,0.001
573123022,1,0.001
573157101,1,0.001
573221037,1,0.001
573745611,1,0.001
574216398,1,0.001
575360906,1,0.001
577251692,1,0.001
577593117,1,0.001
577677805,1,0.001
578136397,1,0.001
578432654,1,0.001
578439374,1,0.001
579380941,1,0.001
579518094,1,0.001
579599072,1,0.001
579874780,1,0.001
579885534,1,0.001
579946189,1,0.001
579979406,1,0.001
580626718,1,0.001
580823300,1,0.001
581040473,1,0.001
581555574,1,0.001
581615437,1,0.001
582071980,1,0.001
583715142,1,0.001
583784265,1,0.001
585349453,1,0.001
586262908,1,0.001
586279276,1,0.001
588310924,1,0.001
592099022,1,0.001
592521043,1,0.001
593474029,1,0.001
594135304,1,0.001
594227054,1,0.001
594458918,1,0.001
594655720,1,0.001
594730857,1,0.001
596178662,1,0.001
596271339,1,0.001
596275070,1,0.001
596295324,1,0.001
596307821,1,0.001
596339114,1,0.001
596695246,1,0.001
596814189,1,0.001
598321518,1,0.001
598847110,1,0.001
599705994,1,0.001
600427004,1,0.001
600496201,1,0.001
600948480,1,0.001
601026444,1,0.001
601078093,1,0.001
602231021,1,0.001
602593355,1,0.001
609341388,1,0.001
612808718,1,0.001
634762893,1,0.001
638757133,1,0.001
639000971,1,0.001
639541533,1,0.001
644988760,1,0.001
645046542,1,0.001
