x,count,prob
9230,1,0.001
10000,1,0.001
18146,1,0.001
22335,1,0.001
29741,1,0.001
35786,1,0.001
44048,1,0.001
49131,1,0.001
56061,1,0.001
59606,1,0.001
59892,1,0.001
61857,1,0.001
85218,1,0.001
94337,1,0.001
102879,1,0.001
121795,1,0.001
124729,1,0.001
132364,1,0.001
136531,1,0.001
139076,1,0.001
141509,1,0.001
143851,1,0.001
149217,1,0.001
151784,1,0.001
164075,1,0.001
168283,1,0.001
169349,1,0.001
170906,1,0.001
181652,1,0.001
185483,1,0.001
192530,1,0.001
193373,1,0.001
242317,1,0.001
245916,1,0.001
267220,1,0.001
271589,1,0.001
295573,1,0.001
309975,1,0.001
346312,1,0.001
361528,1,0.001
367510,1,0.001
387934,1,0.001
392691,1,0.001
408907,1,0.001
412831,1,0.001
428764,1,0.001
445098,1,0.001
465850,1,0.001
469551,1,0.001
469877,1,0.001
480884,1,0.001
498462,1,0.001
499023,1,0.001
499975,1,0.001
503169,1,0.001
503302,1,0.001
504487,1,0.001
514951,1,0.001
530696,1,0.001
534566,1,0.001
534686,1,0.001
540950,1,0.001
544712,1,0.001
544931,1,0.001
554456,1,0.001
575579,1,0.001
597717,1,0.001
614828,1,0.001
622904,1,0.001
628401,1,0.001
638058,1,0.001
639825,1,0.001
643477,1,0.001
646543,1,0.001
651182,1,0.001
654995,1,0.001
680135,1,0.001
693224,1,0.001
698678,1,0.001
701562,1,0.001
702158,1,0.001
708907,1,0.001
726231,1,0.001
728498,1,0.001
739469,1,0.001
741552,1,0.001
745995,1,0.001
746440,1,0.001
753712,1,0.001
765824,1,0.001
766145,1,0.001
768769,1,0.001
786373,1,0.001
788628,1,0.001
796461,1,0.001
810429,1,0.001
816590,1,0.001
820703,1,0.001
821309,1,0.001
821732,1,0.001
836245,1,0.001
849451,1,0.001
856961,1,0.001
858677,1,0.001
878770,1,0.001
880483,1,0.001
882017,1,0.001
885135,1,0.001
891120,1,0.001
893731,1,0.001
897322,1,0.001
901788,1,0.001
911248,1,0.001
933901,1,0.001
946988,1,0.001
950250,1,0.001
952411,1,0.001
953523,1,0.001
954470,1,0.001
956050,1,0.001
959636,1,0.001
963862,1,0.001
981083,1,0.001
984962,1,0.001
1023746,1,0.001
1024819,1,0.001
1025204,1,0.001
1043699,1,0.001
