x,count,prob
88,1,0.001
110,1,0.001
598,1,0.001
771,1,0.001
1489,1,0.001
1560,1,0.001
1828,1,0.001
1886,1,0.001
2162,1,0.001
2200,1,0.001
2351,1,0.001
2729,1,0.001
2781,1,0.001
3402,1,0.001
3413,1,0.001
3487,1,0.001
3749,1,0.001
3795,1,0.001
4260,1,0.001
4903,1,0.001
5424,1,0.001
5570,1,0.001
5908,1,0.001
5934,1,0.001
7163,1,0.001
7230,1,0.001
7529,1,0.001
7590,1,0.001
7990,1,0.001
7996,1,0.001
8132,1,0.001
8406,1,0.001
8442,1,0.001
8753,1,0.001
10084,1,0.001
10143,1,0.001
10194,1,0.001
10219,1,0.001
10388,1,0.001
10488,1,0.001
10741,1,0.001
10787,1,0.001
11105,1,0.001
11552,1,0.001
11635,1,0.001
11732,1,0.001
11758,1,0.001
11881,1,0.001
11890,1,0.001
12482,1,0.001
12695,1,0.001
13128,1,0.001
13284,1,0.001
13305,1,0.001
13514,1,0.001
13600,1,0.001
13758,1,0.001
14041,1,0.001
14535,1,0.001
14714,1,0.001
15599,1,0.001
16053,1,0.001
16463,1,0.001
16530,1,0.001
16579,1,0.001
16685,1,0.001
16743,1,0.001
16778,1,0.001
17230,1,0.001
17312,1,0.001
17368,1,0.001
17887,1,0.001
18125,1,0.001
18471,1,0.001
18975,1,0.001
19113,1,0.001
19378,1,0.001
19541,1,0.001
19637,1,0.001
20037,1,0.001
20263,1,0.001
20268,1,0.001
20283,1,0.001
20357,1,0.001
20478,1,0.001
21034,1,0.001
21038,1,0.001
21226,1,0.001
21364,1,0.001
21539,1,0.001
22155,1,0.001
22332,1,0.001
22748,1,0.001
22934,1,0.001
22952,1,0.001
23263,1,0.001
23282,1,0.001
23449,1,0.001
23555,1,0.001
23924,1,0.001
24152,1,0.001
24879,1,0.001
25016,1,0.001
25185,1,0.001
25589,1,0.001
25959,1,0.001
26671,1,0.001
27606,1,0.001
28291,1,0.001
28354,1,0.001
28483,1,0.001
28849,1,0.001
28948,1,0.001
29254,1,0.001
29433,1,0.001
29470,1,0.001
29668,1,0.001
29810,1,0.001
30182,1,0.001
30202,1,0.001
30394,1,0.001
30604,1,0.001
30648,1,0.001
30670,1,0.001
31046,1,0.001
31339,1,0.001
31586,1,0.001
32624,1,0.001
