x,count,prob
96585,1,0.001
1190070,1,0.001
2367240,1,0.001
3521444,1,0.001
3978769,1,0.001
4016151,1,0.001
4190555,1,0.001
4725813,1,0.001
5391012,1,0.001
8450431,1,0.001
8616394,1,0.001
11001051,1,0.001
11091526,1,0.001
11336583,1,0.001
11537812,1,0.001
12499913,1,0.001
14574902,1,0.001
15655369,1,0.001
15784216,1,0.001
15827038,1,0.001
16480523,1,0.001
16665947,1,0.001
16809190,1,0.001
17648781,1,0.001
17795807,1,0.001
18243857,1,0.001
18311895,1,0.001
19454129,1,0.001
20895326,1,0.001
22056081,1,0.001
22395869,1,0.001
22931518,1,0.001
23685367,1,0.001
23840695,1,0.001
23950276,1,0.001
24864455,1,0.001
26574848,1,0.001
26644444,1,0.001
27654743,1,0.001
27812336,1,0.001
29040120,1,0.001
29564257,1,0.001
29619379,1,0.001
30673817,1,0.001
30829474,1,0.001
30960026,1,0.001
30985495,1,0.001
31180311,1,0.001
31349713,1,0.001
31877343,1,0.001
32452312,1,0.001
33421881,1,0.001
34031159,1,0.001
34912136,1,0.001
36766248,1,0.001
36996575,1,0.001
37012269,1,0.001
37956407,1,0.001
39586313,1,0.001
41239983,1,0.001
46258943,1,0.001
53313516,1,0.001
53700271,1,0.001
56051892,1,0.001
57567223,1,0.001
58755436,1,0.001
59468671,1,0.001
59596028,1,0.001
61504577,1,0.001
62319450,1,0.001
65352799,1,0.001
66730526,1,0.001
67642620,1,0.001
68017711,1,0.001
69474647,1,0.001
69895928,1,0.001
72917548,1,0.001
74367999,1,0.001
74723518,1,0.001
78723870,1,0.001
80131548,1,0.001
81773124,1,0.001
82272568,1,0.001
82499707,1,0.001
83583426,1,0.001
85659628,1,0.001
88133421,1,0.001
88300002,1,0.001
89033922,1,0.001
89363941,1,0.001
92354800,1,0.001
95061866,1,0.001
98056988,1,0.001
99219529,1,0.001
103083430,1,0.001
104130319,1,0.001
104994335,1,0.001
105541390,1,0.001
106366447,1,0.001
106574555,1,0.001
106799134,1,0.001
109163443,1,0.001
109805176,1,0.001
111474727,1,0.001
114054577,1,0.001
115375391,1,0.001
117679594,1,0.001
119811870,1,0.001
119855932,1,0.001
119872410,1,0.001
119999110,1,0.001
120915868,1,0.001
129779631,1,0.001
130288715,1,0.001
130321196,1,0.001
130327806,1,0.001
130370585,1,0.001
131398763,1,0.001
131694887,1,0.001
132206716,1,0.001
133801898,1,0.001
133875873,1,0.001
134361616,1,0.001
134970725,1,0.001
135519486,1,0.001
136238130,1,0.001
138031778,1,0.001
138108250,1,0.001
138803853,1,0.001
140838712,1,0.001
141040998,1,0.001
141788788,1,0.001
142554308,1,0.001
143104213,1,0.001
147312254,1,0.001
147336919,1,0.001
148404494,1,0.001
148506822,1,0.001
149350179,1,0.001
149588232,1,0.001
150739161,1,0.001
150847326,1,0.001
151001102,1,0.001
151243124,1,0.001
156246071,1,0.001
159599966,1,0.001
163906609,1,0.001
173161347,1,0.001
173509468,1,0.001
175233529,1,0.001
175872669,1,0.001
177403057,1,0.001
183764114,1,0.001
183826300,1,0.001
184542003,1,0.001
185442766,1,0.001
185486398,1,0.001
186929430,1,0.001
187735904,1,0.001
190950177,1,0.001
191093516,1,0.001
193607647,1,0.001
195843136,1,0.001
201092513,1,0.001
201764034,1,0.001
201877690,1,0.001
202267620,1,0.001
202362929,1,0.001
202553214,1,0.001
203114031,1,0.001
204754070,1,0.001
205415454,1,0.001
205944364,1,0.001
208052039,1,0.001
208429170,1,0.001
208759049,1,0.001
208760712,1,0.001
209159929,1,0.001
209573682,1,0.001
210483465,1,0.001
211240864,1,0.001
212396410,1,0.001
213705500,1,0.001
214319575,1,0.001
214374903,1,0.001
214450299,1,0.001
214478847,1,0.001
215637220,1,0.001
216091506,1,0.001
216813905,1,0.001
216825502,1,0.001
217398742,1,0.001
217784274,1,0.001
217841659,1,0.001
219156268,1,0.001
219409016,1,0.001
219523841,1,0.001
219795641,1,0.001
220710697,1,0.001
220806625,1,0.001
221431228,1,0.001
221906958,1,0.001
222439873,1,0.001
223090680,1,0.001
227609214,1,0.001
229118270,1,0.001
229348369,1,0.001
229725692,1,0.001
230925388,1,0.001
231104279,1,0.001
231534967,1,0.001
232021857,1,0.001
232699415,1,0.001
233203583,1,0.001
233327120,1,0.001
235816260,1,0.001
236421026,1,0.001
237459415,1,0.001
237763521,1,0.001
238069006,1,0.001
238303038,1,0.001
238353185,1,0.001
238759517,1,0.001
239460458,1,0.001
240903420,1,0.001
241022882,1,0.001
241618480,1,0.001
242273660,1,0.001
242974118,1,0.001
243131193,1,0.001
243610751,1,0.001
243822358,1,0.001
243999476,1,0.001
244185734,1,0.001
244526255,1,0.001
244595401,1,0.001
244835858,1,0.001
246074419,1,0.001
247415900,1,0.001
248327199,1,0.001
248356087,1,0.001
250050062,1,0.001
250801342,1,0.001
250826585,1,0.001
250919343,1,0.001
250950942,1,0.001
251180006,1,0.001
251399307,1,0.001
251571244,1,0.001
252037689,1,0.001
252075287,1,0.001
252221048,1,0.001
252459601,1,0.001
252619737,1,0.001
253162753,1,0.001
253604795,1,0.001
253641858,1,0.001
254646890,1,0.001
255397216,1,0.001
255658980,1,0.001
255792012,1,0.001
255817234,1,0.001
256183462,1,0.001
256230027,1,0.001
256502167,1,0.001
256573082,1,0.001
257126439,1,0.001
257378587,1,0.001
257558336,1,0.001
257951953,1,0.001
258169336,1,0.001
258331004,1,0.001
258665137,1,0.001
259881949,1,0.001
261500302,1,0.001
262004111,1,0.001
262158105,1,0.001
262672655,1,0.001
262808166,1,0.001
263375895,1,0.001
263779841,1,0.001
264426899,1,0.001
264449999,1,0.001
264455673,1,0.001
264519430,1,0.001
264863782,1,0.001
264919996,1,0.001
265488073,1,0.001
265758895,1,0.001
265883407,1,0.001
267396732,1,0.001
267468624,1,0.001
267920925,1,0.001
268192342,1,0.001
268261174,1,0.001
269028578,1,0.001
269736680,1,0.001
270249464,1,0.001
272013345,1,0.001
274543318,1,0.001
274602538,1,0.001
274868585,1,0.001
275270030,1,0.001
280308183,1,0.001
281449254,1,0.001
282769551,1,0.001
282915149,1,0.001
285263905,1,0.001
287953044,1,0.001
289139563,1,0.001
292510735,1,0.001
293406968,1,0.001
294741042,1,0.001
298569307,1,0.001
300513187,1,0.001
301991546,1,0.001
303341929,1,0.001
303643067,1,0.001
306120208,1,0.001
306197716,1,0.001
307218473,1,0.001
307370777,1,0.001
308169225,1,0.001
311841235,1,0.001
313429342,1,0.001
313485517,1,0.001
313683818,1,0.001
316372044,1,0.001
317010617,1,0.001
318044351,1,0.001
318799868,1,0.001
320686652,1,0.001
323771554,1,0.001
324011762,1,0.001
324333776,1,0.001
325923377,1,0.001
327617377,1,0.001
327885761,1,0.001
331602015,1,0.001
334342340,1,0.001
335925627,1,0.001
336100780,1,0.001
337765307,1,0.001
338921375,1,0.001
339037052,1,0.001
339218748,1,0.001
339720720,1,0.001
340337757,1,0.001
340641426,1,0.001
341996345,1,0.001
342021774,1,0.001
342189612,1,0.001
342281795,1,0.001
342626777,1,0.001
343382008,1,0.001
344835089,1,0.001
346538478,1,0.001
346902750,1,0.001
346996043,1,0.001
347036862,1,0.001
347897505,1,0.001
348539348,1,0.001
349503281,1,0.001
350158023,1,0.001
350685124,1,0.001
350799831,1,0.001
351961281,1,0.001
352808473,1,0.001
353033112,1,0.001
353742199,1,0.001
354753296,1,0.001
357031879,1,0.001
357977529,1,0.001
358403183,1,0.001
359130160,1,0.001
360912858,1,0.001
361452617,1,0.001
362148353,1,0.001
363031601,1,0.001
363411378,1,0.001
365327570,1,0.001
366470570,1,0.001
367073887,1,0.001
367414722,1,0.001
367963313,1,0.001
369521041,1,0.001
369575284,1,0.001
369692887,1,0.001
369705647,1,0.001
373067723,1,0.001
373229342,1,0.001
373999786,1,0.001
374374444,1,0.001
376688486,1,0.001
377187609,1,0.001
377401817,1,0.001
378728752,1,0.001
380514261,1,0.001
381730962,1,0.001
382362654,1,0.001
382876990,1,0.001
384223176,1,0.001
385040720,1,0.001
386094801,1,0.001
386959421,1,0.001
387200219,1,0.001
388516847,1,0.001
388900447,1,0.001
389158986,1,0.001
389508263,1,0.001
390946059,1,0.001
391200945,1,0.001
391416212,1,0.001
393201886,1,0.001
394181478,1,0.001
394989418,1,0.001
394999390,1,0.001
395970688,1,0.001
396439459,1,0.001
396712997,1,0.001
398201621,1,0.001
398267335,1,0.001
399082354,1,0.001
399227366,1,0.001
399554123,1,0.001
399966695,1,0.001
400199167,1,0.001
400472376,1,0.001
400949065,1,0.001
402474321,1,0.001
402678236,1,0.001
402868346,1,0.001
404427563,1,0.001
404588796,1,0.001
404700199,1,0.001
405738217,1,0.001
407705441,1,0.001
408555801,1,0.001
412688598,1,0.001
416688558,1,0.001
422677108,1,0.001
424139441,1,0.001
426520391,1,0.001
428370960,1,0.001
428517459,1,0.001
428650022,1,0.001
431722105,1,0.001
436990047,1,0.001
439304031,1,0.001
439987131,1,0.001
442009369,1,0.001
442194541,1,0.001
444177276,1,0.001
445815950,1,0.001
445948999,1,0.001
446046059,1,0.001
448672846,1,0.001
451766487,1,0.001
453079793,1,0.001
454506642,1,0.001
456395164,1,0.001
457528856,1,0.001
457778633,1,0.001
459220623,1,0.001
460528737,1,0.001
461806602,1,0.001
462110114,1,0.001
462165818,1,0.001
462985921,1,0.001
463424395,1,0.001
464273362,1,0.001
464316642,1,0.001
464940470,1,0.001
465083294,1,0.001
466628664,1,0.001
466734734,1,0.001
467242759,1,0.001
467349772,1,0.001
467658855,1,0.001
469111062,1,0.001
470104827,1,0.001
470431063,1,0.001
470680223,1,0.001
470765933,1,0.001
470774218,1,0.001
471029224,1,0.001
471034616,1,0.001
472587015,1,0.001
473523508,1,0.001
473738757,1,0.001
473905916,1,0.001
473931721,1,0.001
474127740,1,0.001
474828315,1,0.001
474862617,1,0.001
475132362,1,0.001
475227915,1,0.001
475277306,1,0.001
475324233,1,0.001
475545815,1,0.001
476416272,1,0.001
477275799,1,0.001
478048793,1,0.001
478088220,1,0.001
480625105,1,0.001
482700159,1,0.001
482731768,1,0.001
482731895,1,0.001
482933351,1,0.001
483025676,1,0.001
483074173,1,0.001
483080148,1,0.001
483425387,1,0.001
483606202,1,0.001
483664956,1,0.001
484399297,1,0.001
484811210,1,0.001
484986657,1,0.001
484990816,1,0.001
485213306,1,0.001
485267471,1,0.001
485889288,1,0.001
486261604,1,0.001
486398864,1,0.001
486677181,1,0.001
487016361,1,0.001
487673042,1,0.001
487734694,1,0.001
488115835,1,0.001
488326931,1,0.001
489163745,1,0.001
489178122,1,0.001
489911417,1,0.001
491362843,1,0.001
491992076,1,0.001
492275220,1,0.001
493896633,1,0.001
494548974,1,0.001
496028292,1,0.001
496097685,1,0.001
496436963,1,0.001
496793214,1,0.001
496937334,1,0.001
497002488,1,0.001
497350580,1,0.001
498080120,1,0.001
499391019,1,0.001
499618686,1,0.001
500200017,1,0.001
500341023,1,0.001
500531721,1,0.001
501521657,1,0.001
501953290,1,0.001
503064495,1,0.001
505107952,1,0.001
505838881,1,0.001
507206309,1,0.001
508221883,1,0.001
508543800,1,0.001
510706827,1,0.001
513725827,1,0.001
513926455,1,0.001
514132350,1,0.001
515077857,1,0.001
515813996,1,0.001
516236726,1,0.001
516567404,1,0.001
517593592,1,0.001
518024910,1,0.001
519410191,1,0.001
521784926,1,0.001
524539389,1,0.001
524695687,1,0.001
526527085,1,0.001
527834965,1,0.001
527889818,1,0.001
527945203,1,0.001
529183934,1,0.001
530382137,1,0.001
530550328,1,0.001
531914050,1,0.001
534056345,1,0.001
534058622,1,0.001
537685969,1,0.001
538210428,1,0.001
540553524,1,0.001
542852956,1,0.001
544674681,1,0.001
545170664,1,0.001
546397022,1,0.001
546443904,1,0.001
547863649,1,0.001
548774964,1,0.001
551288376,1,0.001
556350719,1,0.001
560530890,1,0.001
564066765,1,0.001
566249479,1,0.001
569599260,1,0.001
576211384,1,0.001
588165267,1,0.001
588812641,1,0.001
589515403,1,0.001
589631583,1,0.001
589633358,1,0.001
590625582,1,0.001
590728201,1,0.001
590934966,1,0.001
591254156,1,0.001
592696358,1,0.001
593617585,1,0.001
593762825,1,0.001
593861247,1,0.001
595455915,1,0.001
595548646,1,0.001
597107680,1,0.001
602299732,1,0.001
604119303,1,0.001
604836121,1,0.001
607435377,1,0.001
607614897,1,0.001
607862388,1,0.001
608056233,1,0.001
608132027,1,0.001
611301726,1,0.001
612687030,1,0.001
614151706,1,0.001
616613977,1,0.001
616692273,1,0.001
617172785,1,0.001
618710612,1,0.001
619860838,1,0.001
620204868,1,0.001
620371988,1,0.001
620626619,1,0.001
620689900,1,0.001
623419399,1,0.001
623591945,1,0.001
626156497,1,0.001
626591572,1,0.001
626733843,1,0.001
629415129,1,0.001
629664850,1,0.001
630254782,1,0.001
632347628,1,0.001
633324432,1,0.001
635992934,1,0.001
637675538,1,0.001
640713684,1,0.001
641714159,1,0.001
641790260,1,0.001
642455627,1,0.001
644747523,1,0.001
644898865,1,0.001
645054944,1,0.001
646045401,1,0.001
649038225,1,0.001
649742905,1,0.001
652180154,1,0.001
652679551,1,0.001
653333679,1,0.001
654358289,1,0.001
656651177,1,0.001
657237927,1,0.001
657507223,1,0.001
660167360,1,0.001
663963495,1,0.001
664527253,1,0.001
665170998,1,0.001
666246271,1,0.001
667491372,1,0.001
669308340,1,0.001
670420452,1,0.001
671198336,1,0.001
671344772,1,0.001
671357122,1,0.001
672104764,1,0.001
672733543,1,0.001
674276458,1,0.001
674726598,1,0.001
676004219,1,0.001
676232144,1,0.001
676668601,1,0.001
677015121,1,0.001
677528954,1,0.001
679266849,1,0.001
679274270,1,0.001
679879816,1,0.001
680259641,1,0.001
680698041,1,0.001
680856486,1,0.001
681057266,1,0.001
682055213,1,0.001
683900558,1,0.001
684325555,1,0.001
685578590,1,0.001
687608487,1,0.001
