x,count,prob
15,1,0.001
21,1,0.001
25,1,0.001
28,1,0.001
30,1,0.001
46,1,0.001
68,1,0.001
71,1,0.001
75,1,0.001
77,1,0.001
78,2,0.002
81,2,0.002
91,1,0.001
94,1,0.001
105,1,0.001
110,1,0.001
115,1,0.001
122,1,0.001
123,1,0.001
130,1,0.001
133,1,0.001
135,1,0.001
137,1,0.001
140,1,0.001
143,1,0.001
157,1,0.001
165,1,0.001
171,1,0.001
173,1,0.001
175,1,0.001
177,2,0.002
192,1,0.001
193,6,0.0059
194,2,0.002
195,1,0.001
196,3,0.0029
197,4,0.0039
199,2,0.002
201,4,0.0039
203,2,0.002
205,4,0.0039
206,1,0.001
209,2,0.002
210,2,0.002
211,1,0.001
212,2,0.002
213,3,0.0029
216,1,0.001
217,1,0.001
218,1,0.001
221,3,0.0029
239,1,0.001
241,4,0.0039
245,1,0.001
247,1,0.001
249,2,0.002
253,4,0.0039
254,1,0.001
260,1,0.001
261,1,0.001
265,1,0.001
266,1,0.001
273,1,0.001
277,1,0.001
282,1,0.001
283,2,0.002
285,1,0.001
286,1,0.001
289,2,0.002
290,1,0.001
298,1,0.001
301,1,0.001
303,1,0.001
305,1,0.001
314,1,0.001
320,1,0.001
321,11,0.0107
322,7,0.0068
323,1,0.001
324,5,0.0049
325,4,0.0039
326,1,0.001
327,10,0.0098
328,3,0.0029
329,6,0.0059
330,2,0.002
331,5,0.0049
333,7,0.0068
334,6,0.0059
335,3,0.0029
338,1,0.001
341,3,0.0029
342,2,0.002
343,1,0.001
349,3,0.0029
358,3,0.0029
361,3,0.0029
362,2,0.002
365,4,0.0039
368,3,0.0029
369,6,0.0059
370,2,0.002
371,1,0.001
373,3,0.0029
375,2,0.002
376,1,0.001
377,8,0.0078
378,4,0.0039
379,2,0.002
380,3,0.0029
381,7,0.0068
382,3,0.0029
383,6,0.0059
398,1,0.001
400,1,0.001
405,1,0.001
411,1,0.001
417,2,0.002
419,1,0.001
420,1,0.001
425,2,0.002
429,1,0.001
430,1,0.001
431,2,0.002
435,1,0.001
442,1,0.001
445,1,0.001
448,1,0.001
449,7,0.0068
450,3,0.0029
452,2,0.002
453,5,0.0049
455,1,0.001
459,1,0.001
460,1,0.001
461,3,0.0029
466,1,0.001
469,2,0.002
471,5,0.0049
472,1,0.001
475,1,0.001
477,1,0.001
481,1,0.001
491,2,0.002
492,1,0.001
493,1,0.001
496,1,0.001
497,1,0.001
498,1,0.001
501,2,0.002
505,4,0.0039
506,1,0.001
507,3,0.0029
509,9,0.0088
510,2,0.002
511,5,0.0049
515,1,0.001
516,1,0.001
517,1,0.001
521,1,0.001
525,3,0.0029
527,1,0.001
529,1,0.001
530,2,0.002
537,2,0.002
539,1,0.001
541,1,0.001
543,3,0.0029
545,1,0.001
546,1,0.001
549,1,0.001
563,1,0.001
573,1,0.001
575,1,0.001
577,8,0.0078
578,6,0.0059
579,1,0.001
580,1,0.001
581,4,0.0039
582,1,0.001
583,2,0.002
584,1,0.001
585,1,0.001
586,2,0.002
587,2,0.002
588,1,0.001
589,4,0.0039
590,2,0.002
591,1,0.001
593,1,0.001
597,1,0.001
599,2,0.002
602,2,0.002
603,3,0.0029
605,1,0.001
607,1,0.001
609,2,0.002
611,1,0.001
613,2,0.002
617,2,0.002
618,1,0.001
622,1,0.001
624,1,0.001
625,2,0.002
626,2,0.002
628,2,0.002
629,5,0.0049
632,1,0.001
633,3,0.0029
634,3,0.0029
636,2,0.002
637,6,0.0059
638,3,0.0029
639,5,0.0049
644,1,0.001
645,1,0.001
647,1,0.001
650,1,0.001
652,1,0.001
656,1,0.001
663,1,0.001
665,3,0.0029
666,1,0.001
669,1,0.001
704,1,0.001
705,2,0.002
706,4,0.0039
707,1,0.001
708,1,0.001
709,2,0.002
711,4,0.0039
712,2,0.002
713,2,0.002
714,1,0.001
716,1,0.001
717,9,0.0088
718,1,0.001
721,2,0.002
722,4,0.0039
724,1,0.001
725,4,0.0039
727,1,0.001
729,1,0.001
731,1,0.001
734,2,0.002
737,1,0.001
738,1,0.001
745,1,0.001
746,1,0.001
748,1,0.001
749,2,0.002
753,3,0.0029
755,1,0.001
757,2,0.002
761,2,0.002
762,1,0.001
765,6,0.0059
766,1,0.001
767,3,0.0029
769,1,0.001
771,1,0.001
772,3,0.0029
773,1,0.001
779,2,0.002
782,1,0.001
783,3,0.0029
787,1,0.001
788,1,0.001
789,1,0.001
793,3,0.0029
794,1,0.001
795,1,0.001
797,2,0.002
798,1,0.001
799,1,0.001
801,1,0.001
802,1,0.001
804,1,0.001
805,1,0.001
807,1,0.001
809,1,0.001
810,1,0.001
811,2,0.002
813,2,0.002
814,2,0.002
815,1,0.001
816,1,0.001
819,1,0.001
821,1,0.001
829,2,0.002
830,1,0.001
832,5,0.0049
833,16,0.0156
834,9,0.0088
835,1,0.001
836,4,0.0039
837,14,0.0137
838,4,0.0039
839,9,0.0088
840,3,0.0029
841,4,0.0039
842,2,0.002
843,6,0.0059
845,18,0.0176
846,7,0.0068
847,2,0.002
849,1,0.001
850,3,0.0029
852,2,0.002
853,7,0.0068
854,2,0.002
855,2,0.002
856,1,0.001
857,2,0.002
859,2,0.002
861,1,0.001
862,2,0.002
863,1,0.001
865,5,0.0049
869,5,0.0049
870,2,0.002
873,2,0.002
874,3,0.0029
875,1,0.001
877,3,0.0029
879,3,0.0029
880,4,0.0039
881,12,0.0117
882,6,0.0059
883,3,0.0029
885,11,0.0107
886,2,0.002
887,3,0.0029
889,13,0.0127
890,8,0.0078
891,7,0.0068
892,3,0.0029
893,12,0.0117
894,12,0.0117
895,16,0.0156
897,1,0.001
905,1,0.001
910,1,0.001
916,1,0.001
917,1,0.001
921,1,0.001
922,1,0.001
923,3,0.0029
925,2,0.002
926,2,0.002
927,1,0.001
932,2,0.002
933,3,0.0029
938,1,0.001
939,1,0.001
941,1,0.001
942,1,0.001
953,1,0.001
954,1,0.001
957,2,0.002
960,3,0.0029
961,11,0.0107
962,9,0.0088
963,1,0.001
964,2,0.002
965,4,0.0039
966,3,0.0029
967,2,0.002
968,1,0.001
969,4,0.0039
970,1,0.001
971,5,0.0049
972,2,0.002
973,9,0.0088
974,6,0.0059
975,1,0.001
977,2,0.002
978,3,0.0029
980,1,0.001
981,3,0.0029
983,1,0.001
985,2,0.002
989,1,0.001
990,1,0.001
995,2,0.002
997,2,0.002
1001,1,0.001
1002,2,0.002
1003,1,0.001
1005,2,0.002
1007,2,0.002
1008,1,0.001
1009,5,0.0049
1010,2,0.002
1012,1,0.001
1013,3,0.0029
1014,3,0.0029
1016,2,0.002
1017,11,0.0107
1018,6,0.0059
1019,1,0.001
1021,7,0.0068
1022,5,0.0049
1023,4,0.0039
