x,count,prob
5200,1,0.001
11954,1,0.001
20752,1,0.001
21954,1,0.001
65800,1,0.001
104268,1,0.001
108528,1,0.001
120652,1,0.001
122710,1,0.001
132598,1,0.001
144554,1,0.001
146305,1,0.001
156096,1,0.001
156598,1,0.001
160452,1,0.001
173928,1,0.001
206643,1,0.001
233317,1,0.001
249497,1,0.001
265392,1,0.001
271233,1,0.001
275886,1,0.001
275978,1,0.001
276039,1,0.001
276972,1,0.001
299913,1,0.001
311007,1,0.001
325056,1,0.001
326558,1,0.001
332531,1,0.001
337690,1,0.001
343136,1,0.001
357180,1,0.001
362441,1,0.001
364096,1,0.001
367504,1,0.001
370537,1,0.001
381906,1,0.001
388194,1,0.001
388563,1,0.001
389858,1,0.001
403187,1,0.001
403978,1,0.001
411924,1,0.001
431090,1,0.001
436844,1,0.001
445412,1,0.001
446361,1,0.001
450470,1,0.001
456961,1,0.001
458030,1,0.001
458301,1,0.001
460238,1,0.001
476668,1,0.001
479030,1,0.001
481541,1,0.001
491214,1,0.001
505661,1,0.001
506853,1,0.001
510896,1,0.001
539836,1,0.001
545422,1,0.001
558529,1,0.001
558596,1,0.001
565502,1,0.001
580485,1,0.001
581191,1,0.001
586565,1,0.001
595356,1,0.001
596677,1,0.001
625260,1,0.001
629584,1,0.001
649203,1,0.001
652953,1,0.001
666348,1,0.001
666529,1,0.001
667673,1,0.001
671584,1,0.001
685423,1,0.001
695558,1,0.001
698161,1,0.001
714182,1,0.001
763808,1,0.001
767113,1,0.001
773704,1,0.001
792033,1,0.001
804276,1,0.001
804597,1,0.001
806474,1,0.001
807011,1,0.001
811700,1,0.001
831469,1,0.001
835772,1,0.001
835865,1,0.001
838612,1,0.001
840029,1,0.001
841588,1,0.001
847402,1,0.001
849632,1,0.001
850428,1,0.001
851471,1,0.001
852461,1,0.001
855093,1,0.001
855814,1,0.001
862481,1,0.001
863888,1,0.001
866361,1,0.001
867489,1,0.001
875168,1,0.001
895642,1,0.001
898655,1,0.001
930596,1,0.001
931099,1,0.001
931348,1,0.001
932777,1,0.001
946918,1,0.001
954294,1,0.001
957513,1,0.001
975415,1,0.001
978495,1,0.001
985927,1,0.001
987008,1,0.001
997008,1,0.001
1005067,1,0.001
1017040,1,0.001
1021776,1,0.001
1024529,1,0.001
1032580,1,0.001
