x,count,prob
3447104,1,0.001
4024257,1,0.001
7700103,1,0.001
19201223,1,0.001
19228184,1,0.001
20283225,1,0.001
24428320,1,0.001
27617246,1,0.001
27885211,1,0.001
28474975,1,0.001
28600223,1,0.001
28671993,1,0.001
30696667,1,0.001
32794175,1,0.001
36265362,1,0.001
36724600,1,0.001
36964166,1,0.001
54279710,1,0.001
58015305,1,0.001
60122880,1,0.001
62154074,1,0.001
62158808,1,0.001
62678814,1,0.001
65496856,1,0.001
66336321,1,0.001
66420290,1,0.001
69559832,1,0.001
70546978,1,0.001
70583297,1,0.001
73694481,1,0.001
74262104,1,0.001
74475040,1,0.001
86286046,1,0.001
86788024,1,0.001
87058006,1,0.001
87058331,1,0.001
87320090,1,0.001
87361027,1,0.001
87392144,1,0.001
87850938,1,0.001
87908225,1,0.001
91022850,1,0.001
91309851,1,0.001
91553625,1,0.001
91621249,1,0.001
94200900,1,0.001
94463874,1,0.001
94666010,1,0.001
94666115,1,0.001
94666520,1,0.001
94708888,1,0.001
95452889,1,0.001
95559454,1,0.001
95709080,1,0.001
95731673,1,0.001
95772416,1,0.001
96232483,1,0.001
96238619,1,0.001
99894273,1,0.001
108363293,1,0.001
118777243,1,0.001
120880539,1,0.001
120880793,1,0.001
120906779,1,0.001
120939873,1,0.001
129287705,1,0.001
133457465,1,0.001
154476408,1,0.001
165700696,1,0.001
191135687,1,0.001
192182174,1,0.001
195577793,1,0.001
199532155,1,0.001
218973906,1,0.001
221527872,1,0.001
228883771,1,0.001
233899545,1,0.001
234678046,1,0.001
237264415,1,0.001
263282176,1,0.001
300746655,1,0.001
308551059,1,0.001
326403649,1,0.001
326426055,1,0.001
330571163,1,0.001
337993241,1,0.001
354502175,1,0.001
355827290,1,0.001
363620099,1,0.001
368322306,1,0.001
388267066,1,0.001
389375007,1,0.001
397451143,1,0.001
400850833,1,0.001
402751264,1,0.001
404023098,1,0.001
409042459,1,0.001
422864793,1,0.001
422930391,1,0.001
423370750,1,0.001
423411507,1,0.001
425723737,1,0.001
425999363,1,0.001
426075737,1,0.001
427042688,1,0.001
427370143,1,0.001
429161986,1,0.001
430245849,1,0.001
430464593,1,0.001
431228535,1,0.001
431243224,1,0.001
431324737,1,0.001
431325085,1,0.001
434394946,1,0.001
434447362,1,0.001
435161080,1,0.001
435174491,1,0.001
435430529,1,0.001
435437456,1,0.001
439623513,1,0.001
443375193,1,0.001
443899675,1,0.001
455091968,1,0.001
455427704,1,0.001
455442329,1,0.001
455690050,1,0.001
456400658,1,0.001
456410906,1,0.001
456416859,1,0.001
456449560,1,0.001
456456158,1,0.001
456474051,1,0.001
456484768,1,0.001
457039262,1,0.001
459343833,1,0.001
460095075,1,0.001
462691391,1,0.001
462720793,1,0.001
463812673,1,0.001
464289439,1,0.001
464520728,1,0.001
464789059,1,0.001
464821656,1,0.001
464846337,1,0.001
464878618,1,0.001
464879505,1,0.001
467494681,1,0.001
469597763,1,0.001
473200445,1,0.001
473523736,1,0.001
477980291,1,0.001
487925273,1,0.001
488386385,1,0.001
489487877,1,0.001
489774470,1,0.001
489776643,1,0.001
489955288,1,0.001
489956865,1,0.001
489971352,1,0.001
489979679,1,0.001
490038680,1,0.001
490038929,1,0.001
490044955,1,0.001
490045019,1,0.001
490085457,1,0.001
490489666,1,0.001
491079483,1,0.001
492076041,1,0.001
493125169,1,0.001
493430020,1,0.001
493643166,1,0.001
493905728,1,0.001
494149153,1,0.001
494189863,1,0.001
494233538,1,0.001
494740281,1,0.001
495009822,1,0.001
495214106,1,0.001
496262592,1,0.001
496270361,1,0.001
497312771,1,0.001
497368607,1,0.001
498097761,1,0.001
498106310,1,0.001
498147103,1,0.001
498409023,1,0.001
498433030,1,0.001
498941402,1,0.001
501308794,1,0.001
501408987,1,0.001
501511902,1,0.001
501578051,1,0.001
502300568,1,0.001
502611545,1,0.001
502618179,1,0.001
502890264,1,0.001
503070585,1,0.001
503644057,1,0.001
506750609,1,0.001
522469185,1,0.001
522542747,1,0.001
522812569,1,0.001
523516961,1,0.001
527203354,1,0.001
529870599,1,0.001
531963743,1,0.001
532447193,1,0.001
540311515,1,0.001
540403334,1,0.001
553917913,1,0.001
553934784,1,0.001
556039774,1,0.001
557073823,1,0.001
557073920,1,0.001
557079619,1,0.001
557153298,1,0.001
557587478,1,0.001
557678110,1,0.001
557678200,1,0.001
560299011,1,0.001
560552986,1,0.001
560750486,1,0.001
561260423,1,0.001
561274368,1,0.001
561307224,1,0.001
561479494,1,0.001
561528607,1,0.001
561872793,1,0.001
563158747,1,0.001
563404574,1,0.001
564160345,1,0.001
564166491,1,0.001
564420177,1,0.001
564444422,1,0.001
564674375,1,0.001
564944710,1,0.001
565197200,1,0.001
565452290,1,0.001
565470489,1,0.001
565476873,1,0.001
565536667,1,0.001
565970584,1,0.001
566061016,1,0.001
566099512,1,0.001
566540632,1,0.001
567574430,1,0.001
569383968,1,0.001
569409479,1,0.001
569670969,1,0.001
569696030,1,0.001
569867800,1,0.001
570195550,1,0.001
573398426,1,0.001
573857170,1,0.001
573859427,1,0.001
573908955,1,0.001
573912897,1,0.001
573931034,1,0.001
578116994,1,0.001
589642783,1,0.001
590118431,1,0.001
590625793,1,0.001
590627904,1,0.001
590642779,1,0.001
590642944,1,0.001
590683192,1,0.001
590708440,1,0.001
590830593,1,0.001
591144477,1,0.001
591224217,1,0.001
591225920,1,0.001
593550977,1,0.001
594290265,1,0.001
594313153,1,0.001
594550272,1,0.001
594617345,1,0.001
595410106,1,0.001
597974047,1,0.001
597976922,1,0.001
598048665,1,0.001
598507322,1,0.001
599006726,1,0.001
599008858,1,0.001
599025178,1,0.001
599025409,1,0.001
599080569,1,0.001
599081691,1,0.001
599082833,1,0.001
599096984,1,0.001
599596801,1,0.001
599606808,1,0.001
602177114,1,0.001
602236785,1,0.001
602684627,1,0.001
602957720,1,0.001
603086353,1,0.001
603225369,1,0.001
603832251,1,0.001
606370816,1,0.001
606412762,1,0.001
606428191,1,0.001
606674456,1,0.001
607223582,1,0.001
607389208,1,0.001
607395641,1,0.001
607485552,1,0.001
610303899,1,0.001
611394971,1,0.001
611614232,1,0.001
611614298,1,0.001
611671701,1,0.001
612204305,1,0.001
623200091,1,0.001
623206272,1,0.001
623207896,1,0.001
623459713,1,0.001
623699841,1,0.001
623732505,1,0.001
623927072,1,0.001
623927098,1,0.001
623928985,1,0.001
623935232,1,0.001
624106306,1,0.001
624174470,1,0.001
624180739,1,0.001
624190982,1,0.001
624191263,1,0.001
624197019,1,0.001
624197184,1,0.001
624222361,1,0.001
624240448,1,0.001
624240504,1,0.001
624248344,1,0.001
624248601,1,0.001
624254311,1,0.001
624262938,1,0.001
624322072,1,0.001
