x,count,prob
39,1,0.001
104,1,0.001
528,1,0.001
584,1,0.001
745,1,0.001
893,1,0.001
1235,1,0.001
1416,1,0.001
1476,1,0.001
1783,1,0.001
1841,1,0.001
2152,1,0.001
2526,1,0.001
2686,1,0.001
3011,1,0.001
3054,1,0.001
3123,1,0.001
3380,1,0.001
3875,1,0.001
4119,1,0.001
4123,1,0.001
4126,1,0.001
4149,1,0.001
4192,1,0.001
4330,1,0.001
4505,1,0.001
4582,1,0.001
4848,1,0.001
4949,1,0.001
5054,1,0.001
5092,1,0.001
5118,1,0.001
5404,1,0.001
5452,1,0.001
6781,1,0.001
7014,1,0.001
7241,1,0.001
7247,1,0.001
7333,1,0.001
7472,1,0.001
7474,1,0.001
7490,1,0.001
7598,1,0.001
7881,1,0.001
8260,1,0.001
8364,1,0.001
8986,1,0.001
9158,1,0.001
9874,1,0.001
10046,1,0.001
10365,1,0.001
10507,1,0.001
10657,1,0.001
11636,1,0.001
13518,1,0.001
13540,1,0.001
14546,1,0.001
14662,1,0.001
15712,1,0.001
16420,1,0.001
16434,1,0.001
16769,1,0.001
17034,1,0.001
17077,1,0.001
17758,1,0.001
17784,1,0.001
18119,1,0.001
18197,1,0.001
18314,1,0.001
18543,1,0.001
18661,1,0.001
18662,1,0.001
18814,1,0.001
18865,1,0.001
19188,1,0.001
19561,1,0.001
19604,1,0.001
20144,1,0.001
20161,1,0.001
20401,1,0.001
20644,1,0.001
20879,1,0.001
21035,1,0.001
21068,1,0.001
21085,1,0.001
21101,1,0.001
22189,1,0.001
22422,1,0.001
22872,1,0.001
22956,1,0.001
23094,1,0.001
23548,1,0.001
23646,1,0.001
23718,1,0.001
23856,1,0.001
24012,1,0.001
24463,1,0.001
24506,1,0.001
24558,1,0.001
25094,1,0.001
25416,1,0.001
25553,1,0.001
26105,1,0.001
26126,1,0.001
26421,1,0.001
26485,1,0.001
26494,1,0.001
26715,1,0.001
27220,1,0.001
27583,1,0.001
27806,1,0.001
27818,1,0.001
28770,1,0.001
28797,1,0.001
28811,1,0.001
29488,1,0.001
29660,1,0.001
29798,2,0.002
29813,1,0.001
29919,1,0.001
30409,1,0.001
30768,1,0.001
31160,1,0.001
31854,1,0.001
32118,1,0.001
32424,1,0.001
32499,1,0.001
