x,count,prob
14,1,0.001
15,1,0.001
90,1,0.001
119,1,0.001
171,1,0.001
197,1,0.001
225,1,0.001
253,1,0.001
378,1,0.001
427,1,0.001
476,1,0.001
484,1,0.001
514,1,0.001
519,1,0.001
544,1,0.001
546,1,0.001
628,1,0.001
709,1,0.001
749,1,0.001
752,1,0.001
820,1,0.001
835,1,0.001
849,1,0.001
875,1,0.001
1003,1,0.001
1010,1,0.001
1019,1,0.001
1021,1,0.001
1029,1,0.001
1049,1,0.001
1057,1,0.001
1079,1,0.001
1092,1,0.001
1186,1,0.001
1236,1,0.001
1412,1,0.001
1431,1,0.001
1495,2,0.002
1504,1,0.001
1507,1,0.001
1515,1,0.001
1534,1,0.001
1579,1,0.001
1680,1,0.001
1703,1,0.001
1779,1,0.001
1808,1,0.001
1835,1,0.001
1843,1,0.001
1878,1,0.001
1883,1,0.001
2034,1,0.001
2056,1,0.001
2058,1,0.001
2160,1,0.001
2164,1,0.001
2306,2,0.002
2316,2,0.002
2341,1,0.001
2366,1,0.001
2372,1,0.001
2382,1,0.001
2385,1,0.001
2415,1,0.001
2420,1,0.001
2437,1,0.001
2438,2,0.002
2494,1,0.001
2504,1,0.001
2526,1,0.001
2557,1,0.001
2590,1,0.001
2593,1,0.001
2603,1,0.001
2633,1,0.001
2640,1,0.001
2672,1,0.001
2686,1,0.001
2702,1,0.001
2770,1,0.001
2796,1,0.001
2803,1,0.001
2862,1,0.001
2890,1,0.001
2938,1,0.001
2958,1,0.001
2982,1,0.001
3022,1,0.001
3031,1,0.001
3037,1,0.001
3042,1,0.001
3060,1,0.001
3150,1,0.001
3161,1,0.001
3225,1,0.001
3254,1,0.001
3348,1,0.001
3373,1,0.001
3427,1,0.001
3591,1,0.001
3602,1,0.001
3646,1,0.001
3742,1,0.001
3792,1,0.001
3860,1,0.001
3871,1,0.001
3888,1,0.001
3926,1,0.001
3940,1,0.001
3973,1,0.001
4019,1,0.001
4027,1,0.001
4030,1,0.001
4045,1,0.001
4071,1,0.001
4105,1,0.001
4109,1,0.001
4127,1,0.001
4128,1,0.001
4141,1,0.001
4171,1,0.001
4222,1,0.001
4235,1,0.001
4248,1,0.001
4276,1,0.001
4301,1,0.001
4338,1,0.001
4341,1,0.001
4343,1,0.001
4348,1,0.001
4367,1,0.001
4416,1,0.001
4432,1,0.001
4438,1,0.001
4489,1,0.001
4500,1,0.001
4535,1,0.001
4537,1,0.001
4542,1,0.001
4548,1,0.001
4624,1,0.001
4631,1,0.001
4644,1,0.001
4705,1,0.001
4723,1,0.001
4810,1,0.001
4826,1,0.001
4863,1,0.001
4868,1,0.001
4905,1,0.001
4930,1,0.001
4936,1,0.001
4972,1,0.001
5023,1,0.001
5038,1,0.001
5055,1,0.001
5113,1,0.001
5361,1,0.001
5386,1,0.001
5437,1,0.001
5495,1,0.001
5655,1,0.001
5705,1,0.001
5727,1,0.001
5794,1,0.001
5815,1,0.001
5822,1,0.001
5847,1,0.001
5897,1,0.001
5950,1,0.001
5953,1,0.001
5959,1,0.001
6001,1,0.001
6015,1,0.001
6036,1,0.001
6046,1,0.001
6143,2,0.002
6156,1,0.001
6259,1,0.001
6297,1,0.001
6351,1,0.001
6353,1,0.001
6378,1,0.001
6389,1,0.001
6487,1,0.001
6534,1,0.001
6561,1,0.001
6588,1,0.001
6599,1,0.001
6621,1,0.001
6647,1,0.001
6668,1,0.001
6693,1,0.001
6812,1,0.001
6825,1,0.001
6859,1,0.001
6884,1,0.001
6890,1,0.001
6897,1,0.001
6967,1,0.001
7033,1,0.001
7046,1,0.001
7047,1,0.001
7147,1,0.001
7157,1,0.001
7179,1,0.001
7181,1,0.001
7218,1,0.001
7230,1,0.001
7236,1,0.001
7259,1,0.001
7283,2,0.002
7285,1,0.001
7330,1,0.001
7334,1,0.001
7337,1,0.001
7350,1,0.001
7358,1,0.001
7367,1,0.001
7371,1,0.001
7411,1,0.001
7414,1,0.001
7479,1,0.001
7502,1,0.001
7518,1,0.001
7523,1,0.001
7525,1,0.001
7594,1,0.001
7613,1,0.001
7628,1,0.001
7630,1,0.001
7645,1,0.001
7693,1,0.001
7703,1,0.001
7836,1,0.001
7863,1,0.001
7956,1,0.001
7988,1,0.001
8016,1,0.001
8025,1,0.001
8035,1,0.001
8102,1,0.001
8130,1,0.001
8193,1,0.001
8210,1,0.001
8228,1,0.001
8231,1,0.001
8248,1,0.001
8257,1,0.001
8275,1,0.001
8282,1,0.001
8314,1,0.001
8375,1,0.001
8410,1,0.001
8567,1,0.001
8644,1,0.001
8747,1,0.001
