x,count,prob
1,1,0.001
2,1,0.001
4,1,0.001
6,1,0.001
7,1,0.001
10,1,0.001
11,4,0.0039
13,1,0.001
14,1,0.001
15,1,0.001
17,1,0.001
18,2,0.002
20,3,0.0029
21,2,0.002
23,1,0.001
24,1,0.001
28,4,0.0039
29,1,0.001
30,1,0.001
31,1,0.001
33,1,0.001
35,2,0.002
37,3,0.0029
38,2,0.002
39,3,0.0029
41,1,0.001
42,1,0.001
43,2,0.002
47,2,0.002
50,2,0.002
53,1,0.001
54,1,0.001
56,1,0.001
58,1,0.001
59,2,0.002
61,5,0.0049
62,4,0.0039
65,3,0.0029
70,2,0.002
71,2,0.002
72,1,0.001
73,6,0.0059
76,1,0.001
83,4,0.0039
85,2,0.002
87,1,0.001
88,1,0.001
94,1,0.001
95,1,0.001
96,1,0.001
97,1,0.001
100,3,0.0029
101,1,0.001
105,2,0.002
106,2,0.002
107,5,0.0049
109,1,0.001
110,1,0.001
111,3,0.0029
113,1,0.001
115,2,0.002
116,1,0.001
117,1,0.001
118,4,0.0039
120,1,0.001
122,5,0.0049
125,3,0.0029
126,1,0.001
131,3,0.0029
132,1,0.001
133,1,0.001
136,1,0.001
139,2,0.002
145,1,0.001
146,3,0.0029
147,1,0.001
149,3,0.0029
150,8,0.0078
151,1,0.001
156,5,0.0049
159,1,0.001
160,3,0.0029
161,1,0.001
164,3,0.0029
165,1,0.001
166,4,0.0039
169,1,0.001
170,1,0.001
171,2,0.002
172,1,0.001
176,1,0.001
177,5,0.0049
183,3,0.0029
184,3,0.0029
186,2,0.002
191,1,0.001
193,4,0.0039
195,1,0.001
196,2,0.002
200,1,0.001
201,2,0.002
202,1,0.001
204,2,0.002
207,3,0.0029
209,1,0.001
211,5,0.0049
213,1,0.001
217,1,0.001
219,2,0.002
220,3,0.0029
221,2,0.002
222,2,0.002
225,2,0.002
226,2,0.002
227,1,0.001
228,1,0.001
231,1,0.001
234,2,0.002
235,3,0.0029
236,3,0.0029
237,2,0.002
240,1,0.001
241,1,0.001
243,3,0.0029
251,2,0.002
252,1,0.001
258,4,0.0039
263,1,0.001
264,6,0.0059
265,1,0.001
266,3,0.0029
271,2,0.002
272,2,0.002
274,1,0.001
275,1,0.001
276,1,0.001
277,1,0.001
278,1,0.001
280,1,0.001
285,2,0.002
288,5,0.0049
290,3,0.0029
293,5,0.0049
294,1,0.001
296,1,0.001
298,1,0.001
299,4,0.0039
300,1,0.001
302,1,0.001
303,2,0.002
305,3,0.0029
308,1,0.001
309,1,0.001
311,2,0.002
313,2,0.002
315,1,0.001
316,2,0.002
317,3,0.0029
319,2,0.002
320,3,0.0029
325,1,0.001
326,1,0.001
327,1,0.001
330,2,0.002
331,5,0.0049
333,2,0.002
335,1,0.001
338,3,0.0029
340,1,0.001
341,2,0.002
349,3,0.0029
350,1,0.001
351,1,0.001
352,1,0.001
353,4,0.0039
354,2,0.002
355,1,0.001
357,1,0.001
361,1,0.001
362,2,0.002
363,1,0.001
366,4,0.0039
368,1,0.001
373,1,0.001
374,2,0.002
376,1,0.001
380,1,0.001
381,3,0.0029
383,2,0.002
388,3,0.0029
391,3,0.0029
