x,count,prob
2,3,0.0029
3,3,0.0029
8,2,0.002
10,1,0.001
11,1,0.001
12,1,0.001
17,2,0.002
19,3,0.0029
21,1,0.001
22,2,0.002
26,1,0.001
28,1,0.001
29,1,0.001
32,1,0.001
41,1,0.001
44,1,0.001
45,4,0.0039
46,2,0.002
53,1,0.001
54,3,0.0029
55,4,0.0039
56,2,0.002
57,1,0.001
61,2,0.002
67,1,0.001
69,1,0.001
70,2,0.002
75,2,0.002
79,1,0.001
80,2,0.002
84,2,0.002
85,2,0.002
87,1,0.001
89,1,0.001
90,1,0.001
91,2,0.002
96,3,0.0029
97,2,0.002
98,1,0.001
99,1,0.001
102,2,0.002
110,1,0.001
113,1,0.001
114,1,0.001
115,2,0.002
119,2,0.002
120,2,0.002
124,1,0.001
125,3,0.0029
127,1,0.001
130,1,0.001
131,3,0.0029
132,4,0.0039
134,1,0.001
138,1,0.001
140,1,0.001
142,6,0.0059
146,1,0.001
150,1,0.001
151,2,0.002
152,1,0.001
154,1,0.001
155,5,0.0049
156,1,0.001
157,5,0.0049
158,1,0.001
160,1,0.001
161,1,0.001
165,2,0.002
166,4,0.0039
167,6,0.0059
169,1,0.001
171,1,0.001
174,7,0.0068
175,3,0.0029
176,3,0.0029
177,1,0.001
181,3,0.0029
182,1,0.001
183,1,0.001
186,1,0.001
189,1,0.001
193,2,0.002
195,1,0.001
196,1,0.001
197,4,0.0039
198,2,0.002
199,3,0.0029
200,2,0.002
202,1,0.001
203,2,0.002
206,3,0.0029
207,1,0.001
208,3,0.0029
209,5,0.0049
210,7,0.0068
212,1,0.001
214,3,0.0029
215,2,0.002
216,2,0.002
217,1,0.001
218,1,0.001
219,2,0.002
223,1,0.001
225,4,0.0039
228,1,0.001
229,1,0.001
231,2,0.002
237,2,0.002
238,2,0.002
240,1,0.001
241,2,0.002
242,1,0.001
243,1,0.001
244,1,0.001
247,4,0.0039
250,1,0.001
251,1,0.001
252,1,0.001
254,7,0.0068
258,7,0.0068
259,2,0.002
261,2,0.002
262,2,0.002
263,2,0.002
267,2,0.002
268,2,0.002
270,1,0.001
272,2,0.002
273,2,0.002
274,3,0.0029
275,6,0.0059
276,2,0.002
277,10,0.0098
278,3,0.0029
281,2,0.002
282,3,0.0029
283,3,0.0029
285,2,0.002
298,2,0.002
299,2,0.002
301,1,0.001
304,1,0.001
305,2,0.002
308,2,0.002
310,1,0.001
312,3,0.0029
313,3,0.0029
316,2,0.002
318,2,0.002
319,1,0.001
321,3,0.0029
324,2,0.002
325,1,0.001
326,10,0.0098
327,3,0.0029
328,1,0.001
329,1,0.001
330,3,0.0029
335,1,0.001
336,8,0.0078
338,1,0.001
345,3,0.0029
347,1,0.001
349,1,0.001
352,1,0.001
355,4,0.0039
356,2,0.002
358,4,0.0039
363,5,0.0049
366,3,0.0029
368,1,0.001
369,1,0.001
370,2,0.002
372,1,0.001
373,2,0.002
378,3,0.0029
379,1,0.001
381,3,0.0029
383,1,0.001
385,1,0.001
386,1,0.001
387,1,0.001
391,2,0.002
394,3,0.0029
395,3,0.0029
396,1,0.001
397,2,0.002
398,4,0.0039
401,1,0.001
402,1,0.001
405,1,0.001
407,1,0.001
408,1,0.001
412,1,0.001
413,1,0.001
414,2,0.002
416,1,0.001
418,3,0.0029
419,1,0.001
420,1,0.001
421,2,0.002
423,2,0.002
424,3,0.0029
425,3,0.0029
426,1,0.001
427,2,0.002
428,1,0.001
430,1,0.001
433,1,0.001
434,1,0.001
435,1,0.001
437,3,0.0029
441,2,0.002
444,1,0.001
445,1,0.001
449,1,0.001
450,1,0.001
451,1,0.001
452,2,0.002
456,1,0.001
457,1,0.001
459,1,0.001
461,2,0.002
463,8,0.0078
464,1,0.001
465,2,0.002
466,1,0.001
468,2,0.002
469,2,0.002
470,1,0.001
472,1,0.001
477,1,0.001
480,1,0.001
483,4,0.0039
484,1,0.001
486,8,0.0078
487,1,0.001
488,1,0.001
494,1,0.001
495,1,0.001
497,4,0.0039
498,3,0.0029
500,2,0.002
502,2,0.002
504,1,0.001
505,1,0.001
508,1,0.001
510,1,0.001
515,1,0.001
517,2,0.002
518,1,0.001
524,1,0.001
526,1,0.001
527,4,0.0039
529,2,0.002
531,3,0.0029
532,2,0.002
533,2,0.002
534,4,0.0039
535,2,0.002
536,1,0.001
539,2,0.002
540,1,0.001
541,1,0.001
542,4,0.0039
544,3,0.0029
545,1,0.001
546,1,0.001
547,2,0.002
550,1,0.001
551,1,0.001
553,1,0.001
554,5,0.0049
555,1,0.001
558,3,0.0029
560,5,0.0049
561,1,0.001
562,1,0.001
563,1,0.001
565,1,0.001
568,2,0.002
571,1,0.001
572,2,0.002
573,2,0.002
576,1,0.001
582,2,0.002
583,1,0.001
586,1,0.001
588,2,0.002
591,2,0.002
594,1,0.001
595,1,0.001
596,4,0.0039
598,1,0.001
599,1,0.001
600,2,0.002
604,2,0.002
605,4,0.0039
608,1,0.001
612,1,0.001
613,5,0.0049
614,2,0.002
616,2,0.002
617,1,0.001
618,2,0.002
624,4,0.0039
629,1,0.001
630,3,0.0029
633,4,0.0039
634,3,0.0029
635,1,0.001
636,1,0.001
638,1,0.001
639,4,0.0039
642,2,0.002
643,3,0.0029
645,1,0.001
646,1,0.001
650,2,0.002
651,1,0.001
652,2,0.002
653,1,0.001
654,5,0.0049
656,1,0.001
657,2,0.002
659,2,0.002
660,1,0.001
662,1,0.001
663,1,0.001
664,1,0.001
669,1,0.001
670,2,0.002
672,2,0.002
673,2,0.002
675,1,0.001
678,1,0.001
679,4,0.0039
680,4,0.0039
683,2,0.002
688,1,0.001
690,2,0.002
691,1,0.001
692,2,0.002
693,1,0.001
695,2,0.002
696,1,0.001
697,6,0.0059
698,2,0.002
699,1,0.001
700,7,0.0068
703,1,0.001
708,1,0.001
709,1,0.001
715,3,0.0029
717,1,0.001
718,1,0.001
719,1,0.001
720,1,0.001
732,3,0.0029
733,5,0.0049
736,1,0.001
740,3,0.0029
741,1,0.001
742,2,0.002
744,1,0.001
745,1,0.001
746,3,0.0029
747,4,0.0039
749,1,0.001
750,3,0.0029
751,1,0.001
753,7,0.0068
756,2,0.002
757,4,0.0039
758,1,0.001
759,1,0.001
761,1,0.001
762,2,0.002
766,1,0.001
767,1,0.001
771,3,0.0029
772,2,0.002
774,2,0.002
779,2,0.002
780,3,0.0029
781,1,0.001
782,6,0.0059
787,1,0.001
789,1,0.001
791,1,0.001
795,3,0.0029
797,1,0.001
798,1,0.001
799,2,0.002
800,6,0.0059
801,4,0.0039
803,2,0.002
804,2,0.002
806,1,0.001
807,2,0.002
808,1,0.001
815,1,0.001
819,2,0.002
820,2,0.002
821,1,0.001
822,1,0.001
823,2,0.002
826,1,0.001
827,2,0.002
828,1,0.001
830,1,0.001
831,2,0.002
834,2,0.002
836,1,0.001
837,1,0.001
838,3,0.0029
844,1,0.001
846,2,0.002
847,1,0.001
858,2,0.002
859,3,0.0029
860,1,0.001
863,1,0.001
864,1,0.001
866,1,0.001
867,2,0.002
871,1,0.001
872,1,0.001
874,2,0.002
881,1,0.001
882,2,0.002
883,2,0.002
886,1,0.001
889,1,0.001
891,2,0.002
893,3,0.0029
894,2,0.002
897,2,0.002
899,1,0.001
900,1,0.001
902,1,0.001
908,2,0.002
909,2,0.002
910,3,0.0029
912,2,0.002
913,1,0.001
914,2,0.002
915,1,0.001
916,1,0.001
918,6,0.0059
919,2,0.002
925,1,0.001
926,3,0.0029
928,6,0.0059
929,1,0.001
931,1,0.001
932,1,0.001
935,4,0.0039
936,2,0.002
939,1,0.001
940,3,0.0029
941,2,0.002
942,3,0.0029
943,1,0.001
944,1,0.001
945,1,0.001
948,1,0.001
950,1,0.001
951,1,0.001
952,3,0.0029
953,3,0.0029
954,1,0.001
955,3,0.0029
957,4,0.0039
958,2,0.002
960,1,0.001
963,1,0.001
964,1,0.001
971,2,0.002
972,1,0.001
974,2,0.002
977,1,0.001
981,4,0.0039
983,1,0.001
985,4,0.0039
986,2,0.002
987,2,0.002
988,2,0.002
989,1,0.001
992,1,0.001
994,2,0.002
995,7,0.0068
996,1,0.001
997,4,0.0039
998,1,0.001
999,1,0.001
1000,1,0.001
1004,2,0.002
1005,7,0.0068
1007,2,0.002
1009,2,0.002
1010,2,0.002
1011,2,0.002
1014,1,0.001
1015,1,0.001
1018,4,0.0039
1019,3,0.0029
1020,1,0.001
1023,1,0.001
