x,count,prob
0,1,0.001
2,4,0.0039
6,3,0.0029
8,4,0.0039
10,11,0.0107
11,4,0.0039
14,21,0.0205
15,10,0.0098
18,5,0.0049
22,6,0.0059
26,1,0.001
27,2,0.002
38,1,0.001
39,1,0.001
42,8,0.0078
43,1,0.001
46,10,0.0098
47,4,0.0039
54,3,0.0029
57,1,0.001
62,3,0.0029
64,1,0.001
66,4,0.0039
70,2,0.002
71,5,0.0049
72,2,0.002
74,18,0.0176
75,6,0.0059
78,19,0.0186
79,6,0.0059
80,1,0.001
82,9,0.0088
83,2,0.002
86,4,0.0039
87,1,0.001
90,3,0.0029
91,1,0.001
93,1,0.001
94,8,0.0078
95,2,0.002
96,1,0.001
99,2,0.002
102,2,0.002
104,1,0.001
105,1,0.001
106,7,0.0068
107,1,0.001
110,14,0.0137
111,4,0.0039
114,2,0.002
115,1,0.001
118,4,0.0039
119,2,0.002
122,2,0.002
126,2,0.002
127,1,0.001
128,1,0.001
130,2,0.002
134,2,0.002
135,2,0.002
136,1,0.001
138,6,0.0059
142,5,0.0049
146,1,0.001
150,5,0.0049
151,2,0.002
155,1,0.001
159,1,0.001
162,1,0.001
166,1,0.001
170,2,0.002
171,2,0.002
172,1,0.001
174,4,0.0039
175,1,0.001
178,1,0.001
182,1,0.001
183,1,0.001
186,1,0.001
190,1,0.001
198,3,0.0029
201,1,0.001
202,3,0.0029
203,3,0.0029
206,13,0.0127
207,4,0.0039
210,3,0.0029
211,1,0.001
212,1,0.001
215,3,0.0029
218,1,0.001
219,1,0.001
222,2,0.002
223,1,0.001
226,2,0.002
227,1,0.001
234,1,0.001
235,3,0.0029
237,1,0.001
238,7,0.0068
239,4,0.0039
247,2,0.002
250,1,0.001
255,1,0.001
258,4,0.0039
259,2,0.002
262,4,0.0039
263,2,0.002
264,2,0.002
266,23,0.0225
267,10,0.0098
268,1,0.001
269,1,0.001
270,17,0.0166
271,7,0.0068
274,6,0.0059
275,1,0.001
278,11,0.0107
279,3,0.0029
282,1,0.001
283,1,0.001
286,4,0.0039
287,2,0.002
294,1,0.001
295,2,0.002
298,2,0.002
299,3,0.0029
302,11,0.0107
303,6,0.0059
306,3,0.0029
310,5,0.0049
311,1,0.001
312,1,0.001
314,4,0.0039
318,2,0.002
319,2,0.002
322,1,0.001
323,2,0.002
326,9,0.0088
327,2,0.002
328,1,0.001
330,23,0.0225
331,6,0.0059
334,26,0.0254
335,13,0.0127
338,7,0.0068
339,1,0.001
342,15,0.0146
343,1,0.001
346,3,0.0029
347,2,0.002
350,4,0.0039
351,3,0.0029
354,2,0.002
358,2,0.002
360,1,0.001
362,8,0.0078
363,3,0.0029
366,11,0.0107
367,3,0.0029
368,1,0.001
370,6,0.0059
371,3,0.0029
374,3,0.0029
378,1,0.001
382,1,0.001
383,1,0.001
386,4,0.0039
387,2,0.002
390,6,0.0059
391,2,0.002
392,4,0.0039
394,17,0.0166
395,9,0.0088
396,1,0.001
398,34,0.0332
399,10,0.0098
400,2,0.002
402,5,0.0049
403,4,0.0039
406,8,0.0078
407,4,0.0039
410,1,0.001
411,1,0.001
415,1,0.001
418,1,0.001
423,1,0.001
424,1,0.001
426,2,0.002
427,3,0.0029
428,1,0.001
430,12,0.0117
431,4,0.0039
435,1,0.001
438,4,0.0039
439,1,0.001
442,2,0.002
446,3,0.0029
447,1,0.001
450,7,0.0068
451,2,0.002
452,1,0.001
454,5,0.0049
455,1,0.001
456,4,0.0039
458,21,0.0205
459,8,0.0078
460,2,0.002
462,30,0.0293
463,8,0.0078
464,1,0.001
465,2,0.002
466,8,0.0078
467,3,0.0029
470,14,0.0137
471,7,0.0068
474,2,0.002
475,3,0.0029
478,2,0.002
479,1,0.001
480,1,0.001
482,4,0.0039
483,3,0.0029
486,4,0.0039
487,2,0.002
489,1,0.001
490,17,0.0166
491,5,0.0049
494,19,0.0186
495,5,0.0049
498,2,0.002
499,1,0.001
502,6,0.0059
503,1,0.001
506,1,0.001
507,1,0.001
510,2,0.002
