x,count,prob
57,1,0.001
95,1,0.001
116,1,0.001
126,1,0.001
246,1,0.001
278,1,0.001
307,1,0.001
315,2,0.002
383,1,0.001
432,1,0.001
525,1,0.001
548,1,0.001
678,1,0.001
783,1,0.001
785,1,0.001
834,1,0.001
843,1,0.001
854,1,0.001
901,1,0.001
918,1,0.001
920,1,0.001
936,1,0.001
944,1,0.001
951,1,0.001
1109,1,0.001
1137,1,0.001
1174,1,0.001
1186,1,0.001
1188,1,0.001
1197,1,0.001
1217,1,0.001
1221,1,0.001
1235,1,0.001
1267,1,0.001
1372,1,0.001
1439,1,0.001
1488,2,0.002
1508,1,0.001
1551,2,0.002
1577,1,0.001
1613,1,0.001
1684,1,0.001
1723,1,0.001
1753,1,0.001
1773,1,0.001
1805,1,0.001
1839,1,0.001
1844,1,0.001
1922,1,0.001
1991,1,0.001
2079,1,0.001
2089,1,0.001
2098,1,0.001
2135,1,0.001
2146,1,0.001
2179,1,0.001
2216,1,0.001
2233,1,0.001
2298,1,0.001
2327,1,0.001
2334,1,0.001
2337,1,0.001
2350,1,0.001
2481,1,0.001
2501,1,0.001
2515,1,0.001
2517,1,0.001
2576,1,0.001
2623,1,0.001
2723,1,0.001
2781,1,0.001
2821,1,0.001
2840,1,0.001
2901,1,0.001
2910,1,0.001
2912,1,0.001
2920,1,0.001
2948,1,0.001
3006,1,0.001
3015,1,0.001
3051,1,0.001
3061,1,0.001
3074,1,0.001
3148,1,0.001
3182,1,0.001
3202,1,0.001
3259,1,0.001
3262,1,0.001
3319,1,0.001
3322,1,0.001
3362,1,0.001
3363,1,0.001
3396,1,0.001
3471,1,0.001
3477,1,0.001
3556,1,0.001
3624,1,0.001
3756,1,0.001
3758,1,0.001
3765,1,0.001
3775,1,0.001
3791,1,0.001
3808,1,0.001
3814,1,0.001
3838,1,0.001
3874,1,0.001
3929,1,0.001
3979,1,0.001
4002,1,0.001
4029,1,0.001
4030,1,0.001
4032,1,0.001
4079,1,0.001
4119,1,0.001
4122,1,0.001
4188,1,0.001
4233,1,0.001
4266,1,0.001
4281,1,0.001
4323,1,0.001
4324,1,0.001
4349,1,0.001
4358,1,0.001
4388,1,0.001
4440,1,0.001
4458,1,0.001
4516,1,0.001
4527,1,0.001
4575,1,0.001
4581,1,0.001
4649,1,0.001
4705,1,0.001
4738,1,0.001
4761,1,0.001
4775,1,0.001
4798,1,0.001
4799,1,0.001
4809,1,0.001
4888,1,0.001
5006,1,0.001
5017,1,0.001
5067,1,0.001
5129,1,0.001
5149,1,0.001
5151,1,0.001
5276,1,0.001
5312,1,0.001
5315,1,0.001
5352,1,0.001
5366,1,0.001
5405,1,0.001
5443,1,0.001
5467,1,0.001
5495,1,0.001
5625,1,0.001
5683,1,0.001
5767,1,0.001
5784,1,0.001
5786,1,0.001
5788,1,0.001
5842,1,0.001
5853,1,0.001
5865,1,0.001
5910,1,0.001
5932,1,0.001
5937,1,0.001
5957,1,0.001
5959,1,0.001
6022,1,0.001
6042,1,0.001
6140,1,0.001
6158,1,0.001
6204,1,0.001
6209,1,0.001
6220,1,0.001
6238,1,0.001
6259,1,0.001
6296,1,0.001
6377,1,0.001
6401,1,0.001
6445,1,0.001
6473,1,0.001
6497,1,0.001
6559,1,0.001
6580,1,0.001
6590,1,0.001
6687,1,0.001
6752,1,0.001
6760,1,0.001
6869,1,0.001
6930,1,0.001
7009,1,0.001
7011,1,0.001
7051,1,0.001
7067,1,0.001
7093,1,0.001
7118,1,0.001
7152,1,0.001
7172,1,0.001
7174,1,0.001
7229,1,0.001
7237,2,0.002
7350,1,0.001
7384,1,0.001
7392,1,0.001
7402,1,0.001
7411,1,0.001
7464,1,0.001
7512,1,0.001
7550,1,0.001
7592,1,0.001
7659,1,0.001
7777,1,0.001
7796,1,0.001
7799,1,0.001
7837,1,0.001
7853,1,0.001
7871,1,0.001
7909,1,0.001
7921,1,0.001
7946,1,0.001
8006,1,0.001
8063,1,0.001
8092,1,0.001
8107,1,0.001
8128,1,0.001
8249,1,0.001
8266,1,0.001
8344,1,0.001
8360,2,0.002
8393,1,0.001
8439,1,0.001
8485,1,0.001
8509,1,0.001
8554,1,0.001
8570,1,0.001
8582,1,0.001
8703,1,0.001
8744,1,0.001
8779,1,0.001
8800,1,0.001
8806,1,0.001
8824,1,0.001
8833,1,0.001
8869,1,0.001
8930,1,0.001
8937,1,0.001
8942,1,0.001
8959,1,0.001
9012,1,0.001
9035,1,0.001
9044,1,0.001
9069,1,0.001
9073,1,0.001
9200,1,0.001
9206,1,0.001
9209,1,0.001
9221,1,0.001
9251,1,0.001
9292,1,0.001
9312,1,0.001
9346,1,0.001
9361,1,0.001
9402,1,0.001
9429,1,0.001
9485,1,0.001
9496,1,0.001
9498,1,0.001
9559,1,0.001
9627,1,0.001
9628,1,0.001
9633,1,0.001
9690,1,0.001
9755,1,0.001
9840,1,0.001
9874,1,0.001
9928,1,0.001
9933,1,0.001
9948,1,0.001
10012,1,0.001
10029,1,0.001
10041,1,0.001
10048,1,0.001
10070,1,0.001
10097,1,0.001
10163,1,0.001
10185,1,0.001
10207,1,0.001
10237,1,0.001
10238,1,0.001
10243,1,0.001
10299,1,0.001
10325,1,0.001
10332,1,0.001
10336,1,0.001
10392,1,0.001
10419,1,0.001
10436,1,0.001
