x,count,prob
9,1,0.001
11,2,0.002
15,4,0.0039
19,1,0.001
51,1,0.001
59,1,0.001
63,3,0.0029
71,1,0.001
78,1,0.001
123,1,0.001
127,2,0.002
199,1,0.001
206,1,0.001
207,1,0.001
239,1,0.001
246,1,0.001
263,1,0.001
267,1,0.001
271,4,0.0039
286,1,0.001
287,1,0.001
307,1,0.001
311,1,0.001
314,1,0.001
315,1,0.001
319,3,0.0029
324,1,0.001
327,2,0.002
330,1,0.001
331,1,0.001
335,3,0.0029
351,3,0.0029
375,1,0.001
381,1,0.001
388,1,0.001
391,2,0.002
392,1,0.001
396,2,0.002
399,1,0.001
455,1,0.001
461,1,0.001
463,1,0.001
513,1,0.001
514,1,0.001
515,2,0.002
519,4,0.0039
522,1,0.001
523,1,0.001
526,3,0.0029
527,9,0.0088
535,1,0.001
540,1,0.001
542,1,0.001
567,1,0.001
568,1,0.001
571,3,0.0029
575,4,0.0039
579,1,0.001
582,1,0.001
583,4,0.0039
585,1,0.001
587,1,0.001
590,1,0.001
591,2,0.002
606,1,0.001
607,1,0.001
629,1,0.001
631,1,0.001
636,1,0.001
639,1,0.001
647,2,0.002
654,1,0.001
686,1,0.001
703,2,0.002
715,1,0.001
718,3,0.0029
719,5,0.0049
730,1,0.001
747,1,0.001
751,1,0.001
767,1,0.001
770,1,0.001
774,1,0.001
775,5,0.0049
776,1,0.001
778,1,0.001
779,3,0.0029
780,2,0.002
782,2,0.002
783,5,0.0049
791,1,0.001
799,1,0.001
820,1,0.001
821,2,0.002
823,2,0.002
830,1,0.001
831,5,0.0049
834,1,0.001
839,2,0.002
843,1,0.001
847,5,0.0049
851,1,0.001
859,1,0.001
887,1,0.001
893,1,0.001
894,1,0.001
895,3,0.0029
903,1,0.001
911,3,0.0029
927,1,0.001
948,1,0.001
955,1,0.001
959,2,0.002
960,1,0.001
964,1,0.001
966,1,0.001
972,1,0.001
974,1,0.001
975,3,0.0029
1017,1,0.001
1293,1,0.001
1295,1,0.001
1471,1,0.001
1551,2,0.002
1595,1,0.001
1611,1,0.001
1615,1,0.001
1804,1,0.001
1991,1,0.001
2332,1,0.001
2575,1,0.001
2619,1,0.001
2831,1,0.001
3084,1,0.001
3087,1,0.001
3127,1,0.001
3150,1,0.001
3199,1,0.001
3215,1,0.001
3320,1,0.001
3343,1,0.001
3422,1,0.001
3423,1,0.001
3467,1,0.001
3535,1,0.001
3599,1,0.001
3609,1,0.001
3646,1,0.001
3655,1,0.001
3660,1,0.001
3703,1,0.001
3719,1,0.001
3791,1,0.001
3849,1,0.001
3854,1,0.001
3855,1,0.001
3903,1,0.001
3919,1,0.001
3967,1,0.001
3980,1,0.001
4101,1,0.001
4102,1,0.001
4103,3,0.0029
4110,1,0.001
4111,2,0.002
4126,1,0.001
4158,1,0.001
4159,2,0.002
4163,1,0.001
4174,1,0.001
4175,3,0.0029
4211,1,0.001
4215,1,0.001
4223,1,0.001
4238,1,0.001
4279,1,0.001
4287,1,0.001
4299,1,0.001
4303,1,0.001
4359,3,0.0029
4363,1,0.001
4365,3,0.0029
4366,2,0.002
4367,6,0.0059
4383,1,0.001
4398,1,0.001
4415,1,0.001
4427,1,0.001
4431,4,0.0039
4467,1,0.001
4471,1,0.001
4478,1,0.001
4479,1,0.001
4483,1,0.001
4543,1,0.001
4599,1,0.001
4607,1,0.001
4608,1,0.001
4611,1,0.001
4612,1,0.001
4614,1,0.001
4615,5,0.0049
4616,1,0.001
4619,2,0.002
4621,1,0.001
4622,1,0.001
4623,5,0.0049
4639,3,0.0029
4662,1,0.001
4667,1,0.001
4668,1,0.001
4669,2,0.002
4671,6,0.0059
4675,1,0.001
4676,1,0.001
4683,1,0.001
4684,1,0.001
4685,2,0.002
4686,1,0.001
4687,6,0.0059
4702,2,0.002
4703,2,0.002
4734,1,0.001
4735,5,0.0049
4747,1,0.001
4749,1,0.001
4751,1,0.001
4757,1,0.001
4781,1,0.001
4788,1,0.001
4807,1,0.001
4815,2,0.002
4847,1,0.001
4859,1,0.001
4862,1,0.001
4863,1,0.001
4871,2,0.002
4875,1,0.001
4876,1,0.001
4877,1,0.001
4878,1,0.001
4879,5,0.0049
4892,1,0.001
4895,2,0.002
4906,1,0.001
4910,1,0.001
4915,3,0.0029
4919,2,0.002
4923,2,0.002
4926,3,0.0029
4927,2,0.002
4929,1,0.001
4935,3,0.0029
