x,count,prob
1,2,0.002
3,2,0.002
5,1,0.001
7,3,0.0029
8,2,0.002
9,1,0.001
11,2,0.002
12,1,0.001
13,1,0.001
14,6,0.0059
15,3,0.0029
16,1,0.001
20,1,0.001
21,1,0.001
23,1,0.001
27,2,0.002
29,2,0.002
30,1,0.001
31,1,0.001
33,1,0.001
34,3,0.0029
35,1,0.001
36,3,0.0029
42,1,0.001
43,1,0.001
45,2,0.002
46,1,0.001
51,2,0.002
53,1,0.001
54,1,0.001
57,2,0.002
58,1,0.001
63,2,0.002
65,1,0.001
66,2,0.002
67,2,0.002
69,2,0.002
70,1,0.001
73,2,0.002
77,1,0.001
78,1,0.001
79,2,0.002
81,1,0.001
83,4,0.0039
84,3,0.0029
85,1,0.001
87,4,0.0039
88,1,0.001
89,1,0.001
90,1,0.001
91,2,0.002
93,2,0.002
95,2,0.002
96,1,0.001
97,4,0.0039
98,1,0.001
99,3,0.0029
100,1,0.001
101,2,0.002
103,3,0.0029
104,1,0.001
106,1,0.001
109,1,0.001
110,7,0.0068
113,2,0.002
114,2,0.002
115,1,0.001
116,1,0.001
117,1,0.001
121,2,0.002
123,1,0.001
129,1,0.001
136,5,0.0049
142,1,0.001
143,3,0.0029
144,1,0.001
147,1,0.001
150,1,0.001
151,4,0.0039
152,1,0.001
155,3,0.0029
156,1,0.001
157,3,0.0029
159,6,0.0059
160,3,0.0029
161,2,0.002
162,6,0.0059
163,5,0.0049
165,4,0.0039
167,1,0.001
168,4,0.0039
169,1,0.001
171,8,0.0078
173,2,0.002
176,1,0.001
177,7,0.0068
178,1,0.001
179,8,0.0078
180,1,0.001
183,2,0.002
185,3,0.0029
186,3,0.0029
187,1,0.001
189,2,0.002
191,1,0.001
192,1,0.001
193,7,0.0068
195,2,0.002
197,2,0.002
198,1,0.001
201,4,0.0039
202,3,0.0029
206,3,0.0029
207,3,0.0029
209,1,0.001
210,1,0.001
211,6,0.0059
215,3,0.0029
216,1,0.001
217,1,0.001
219,1,0.001
221,2,0.002
223,2,0.002
224,1,0.001
226,2,0.002
227,3,0.0029
228,1,0.001
234,2,0.002
235,6,0.0059
239,2,0.002
243,6,0.0059
246,1,0.001
247,2,0.002
248,1,0.001
249,2,0.002
251,1,0.001
256,1,0.001
257,2,0.002
258,1,0.001
259,2,0.002
260,1,0.001
261,2,0.002
263,2,0.002
265,1,0.001
267,3,0.0029
270,1,0.001
275,1,0.001
277,3,0.0029
278,1,0.001
279,3,0.0029
281,1,0.001
282,2,0.002
283,3,0.0029
284,2,0.002
289,6,0.0059
290,1,0.001
291,3,0.0029
292,1,0.001
293,1,0.001
294,4,0.0039
295,2,0.002
296,1,0.001
297,1,0.001
302,1,0.001
305,2,0.002
306,2,0.002
308,1,0.001
313,4,0.0039
314,3,0.0029
315,4,0.0039
