x,count,prob
5,1,0.001
7,2,0.002
9,4,0.0039
10,1,0.001
11,3,0.0029
14,1,0.001
15,1,0.001
16,4,0.0039
21,1,0.001
22,2,0.002
23,3,0.0029
27,1,0.001
30,1,0.001
33,1,0.001
34,6,0.0059
37,3,0.0029
38,1,0.001
40,2,0.002
41,3,0.0029
42,2,0.002
43,1,0.001
45,2,0.002
46,1,0.001
47,3,0.0029
51,6,0.0059
53,1,0.001
54,2,0.002
55,5,0.0049
57,2,0.002
62,1,0.001
63,1,0.001
64,3,0.0029
65,1,0.001
69,2,0.002
72,3,0.0029
73,2,0.002
74,1,0.001
75,7,0.0068
82,3,0.0029
83,6,0.0059
86,1,0.001
87,3,0.0029
89,1,0.001
90,2,0.002
91,1,0.001
92,1,0.001
94,3,0.0029
96,1,0.001
97,2,0.002
101,1,0.001
102,1,0.001
103,1,0.001
107,1,0.001
109,5,0.0049
111,1,0.001
112,1,0.001
117,1,0.001
118,1,0.001
120,1,0.001
123,4,0.0039
125,3,0.0029
127,2,0.002
129,2,0.002
130,2,0.002
135,1,0.001
137,3,0.0029
140,2,0.002
142,2,0.002
143,2,0.002
145,1,0.001
146,1,0.001
153,1,0.001
154,2,0.002
155,6,0.0059
158,2,0.002
159,2,0.002
164,1,0.001
177,1,0.001
178,1,0.001
179,1,0.001
180,1,0.001
181,1,0.001
182,3,0.0029
189,3,0.0029
192,1,0.001
193,1,0.001
196,9,0.0088
197,4,0.0039
199,1,0.001
213,1,0.001
215,1,0.001
218,4,0.0039
219,1,0.001
232,2,0.002
233,2,0.002
235,1,0.001
236,1,0.001
237,1,0.001
240,1,0.001
242,3,0.0029
245,1,0.001
247,2,0.002
248,1,0.001
250,3,0.0029
252,1,0.001
253,1,0.001
255,4,0.0039
258,3,0.0029
262,3,0.0029
263,5,0.0049
265,1,0.001
266,2,0.002
267,2,0.002
272,1,0.001
273,2,0.002
274,2,0.002
275,6,0.0059
277,1,0.001
279,1,0.001
280,5,0.0049
281,7,0.0068
282,2,0.002
283,2,0.002
284,3,0.0029
286,1,0.001
287,2,0.002
291,6,0.0059
293,3,0.0029
295,2,0.002
298,1,0.001
299,1,0.001
300,1,0.001
301,1,0.001
302,1,0.001
303,1,0.001
307,5,0.0049
308,2,0.002
311,4,0.0039
313,2,0.002
314,1,0.001
315,4,0.0039
316,3,0.0029
319,2,0.002
321,3,0.0029
323,4,0.0039
324,3,0.0029
326,1,0.001
327,2,0.002
329,1,0.001
331,7,0.0068
333,1,0.001
335,2,0.002
336,3,0.0029
337,5,0.0049
339,2,0.002
340,1,0.001
342,4,0.0039
343,1,0.001
345,2,0.002
347,4,0.0039
349,2,0.002
350,2,0.002
353,4,0.0039
356,2,0.002
357,3,0.0029
358,1,0.001
361,3,0.0029
362,1,0.001
363,1,0.001
364,1,0.001
366,2,0.002
367,1,0.001
371,1,0.001
372,2,0.002
374,1,0.001
377,1,0.001
378,3,0.0029
381,3,0.0029
382,2,0.002
387,5,0.0049
394,1,0.001
395,5,0.0049
397,1,0.001
399,2,0.002
400,3,0.0029
401,1,0.001
402,1,0.001
403,3,0.0029
405,1,0.001
406,1,0.001
410,1,0.001
415,1,0.001
419,1,0.001
424,1,0.001
427,2,0.002
431,4,0.0039
433,3,0.0029
434,1,0.001
435,3,0.0029
436,1,0.001
442,1,0.001
443,1,0.001
444,1,0.001
447,2,0.002
449,1,0.001
450,1,0.001
451,1,0.001
452,2,0.002
453,5,0.0049
454,1,0.001
455,3,0.0029
456,1,0.001
458,6,0.0059
460,1,0.001
462,2,0.002
463,2,0.002
464,2,0.002
465,1,0.001
467,3,0.0029
470,1,0.001
471,1,0.001
472,2,0.002
473,1,0.001
474,1,0.001
475,2,0.002
477,1,0.001
478,1,0.001
482,1,0.001
483,1,0.001
485,2,0.002
486,2,0.002
487,1,0.001
489,1,0.001
491,1,0.001
492,1,0.001
493,2,0.002
494,2,0.002
495,3,0.0029
498,2,0.002
499,1,0.001
500,1,0.001
501,2,0.002
502,2,0.002
503,1,0.001
505,2,0.002
506,5,0.0049
511,1,0.001
513,3,0.0029
514,1,0.001
515,1,0.001
517,1,0.001
519,2,0.002
523,1,0.001
526,1,0.001
539,3,0.0029
541,1,0.001
543,3,0.0029
546,2,0.002
547,1,0.001
549,4,0.0039
552,2,0.002
553,1,0.001
555,2,0.002
558,2,0.002
559,2,0.002
563,4,0.0039
564,3,0.0029
566,3,0.0029
567,1,0.001
570,2,0.002
571,2,0.002
572,3,0.0029
573,6,0.0059
575,3,0.0029
576,1,0.001
577,3,0.0029
580,1,0.001
581,1,0.001
582,3,0.0029
584,2,0.002
586,1,0.001
587,1,0.001
588,1,0.001
589,1,0.001
591,1,0.001
592,2,0.002
593,1,0.001
595,2,0.002
597,2,0.002
598,1,0.001
600,1,0.001
602,1,0.001
606,2,0.002
607,3,0.0029
609,1,0.001
613,3,0.0029
617,4,0.0039
619,2,0.002
625,1,0.001
626,1,0.001
627,6,0.0059
631,2,0.002
635,4,0.0039
636,1,0.001
638,2,0.002
639,1,0.001
641,1,0.001
642,1,0.001
643,1,0.001
645,3,0.0029
647,3,0.0029
651,2,0.002
656,1,0.001
657,2,0.002
658,2,0.002
662,2,0.002
665,2,0.002
666,2,0.002
667,1,0.001
668,1,0.001
671,1,0.001
675,1,0.001
677,1,0.001
678,1,0.001
679,2,0.002
681,1,0.001
686,2,0.002
688,1,0.001
689,1,0.001
690,2,0.002
691,1,0.001
692,1,0.001
694,1,0.001
698,1,0.001
699,2,0.002
706,1,0.001
709,2,0.002
711,1,0.001
715,2,0.002
719,1,0.001
720,2,0.002
722,1,0.001
723,1,0.001
725,1,0.001
727,6,0.0059
729,1,0.001
731,1,0.001
733,1,0.001
735,3,0.0029
737,2,0.002
738,1,0.001
739,2,0.002
745,5,0.0049
746,1,0.001
748,1,0.001
749,4,0.0039
750,1,0.001
752,1,0.001
755,2,0.002
758,2,0.002
764,1,0.001
765,1,0.001
767,1,0.001
773,2,0.002
775,3,0.0029
777,1,0.001
778,5,0.0049
780,1,0.001
781,1,0.001
782,2,0.002
783,4,0.0039
784,2,0.002
789,2,0.002
791,6,0.0059
793,5,0.0049
794,1,0.001
795,5,0.0049
796,2,0.002
797,1,0.001
798,1,0.001
800,1,0.001
804,1,0.001
805,1,0.001
810,1,0.001
811,2,0.002
812,3,0.0029
814,2,0.002
818,1,0.001
823,1,0.001
826,3,0.0029
827,2,0.002
830,2,0.002
831,1,0.001
834,1,0.001
835,3,0.0029
836,9,0.0088
837,6,0.0059
840,2,0.002
841,2,0.002
842,3,0.0029
844,1,0.001
845,11,0.0107
846,1,0.001
847,6,0.0059
849,3,0.0029
851,1,0.001
852,1,0.001
853,2,0.002
854,2,0.002
858,1,0.001
859,2,0.002
860,2,0.002
861,1,0.001
862,2,0.002
863,1,0.001
864,1,0.001
865,1,0.001
866,2,0.002
867,1,0.001
868,1,0.001
869,2,0.002
870,1,0.001
871,2,0.002
872,1,0.001
876,1,0.001
879,1,0.001
880,2,0.002
882,1,0.001
883,2,0.002
886,1,0.001
887,2,0.002
890,2,0.002
893,4,0.0039
894,1,0.001
895,1,0.001
896,1,0.001
897,1,0.001
899,2,0.002
901,3,0.0029
902,4,0.0039
903,7,0.0068
905,5,0.0049
907,3,0.0029
908,1,0.001
909,2,0.002
910,4,0.0039
911,2,0.002
914,1,0.001
915,3,0.0029
917,1,0.001
919,3,0.0029
920,2,0.002
921,5,0.0049
924,1,0.001
926,1,0.001
927,1,0.001
929,3,0.0029
931,1,0.001
933,2,0.002
935,1,0.001
936,1,0.001
938,2,0.002
939,1,0.001
941,1,0.001
942,1,0.001
943,1,0.001
944,1,0.001
945,1,0.001
946,1,0.001
947,2,0.002
948,1,0.001
952,1,0.001
953,1,0.001
954,4,0.0039
957,2,0.002
966,1,0.001
967,1,0.001
968,2,0.002
970,1,0.001
972,1,0.001
973,1,0.001
974,1,0.001
975,2,0.002
977,5,0.0049
978,1,0.001
983,2,0.002
989,4,0.0039
990,2,0.002
991,2,0.002
994,2,0.002
995,1,0.001
997,1,0.001
1000,2,0.002
1001,4,0.0039
1002,1,0.001
1003,1,0.001
1004,1,0.001
1005,2,0.002
1006,1,0.001
1007,3,0.0029
1010,1,0.001
1011,1,0.001
1012,1,0.001
1014,3,0.0029
1018,3,0.0029
1019,1,0.001
1021,1,0.001
