x,count,prob
0,2,0.002
1,1,0.001
2,1,0.001
3,1,0.001
5,4,0.0039
6,1,0.001
8,1,0.001
9,1,0.001
10,2,0.002
12,1,0.001
13,1,0.001
15,1,0.001
18,1,0.001
19,2,0.002
21,1,0.001
22,4,0.0039
23,3,0.0029
26,1,0.001
27,2,0.002
30,1,0.001
32,1,0.001
34,2,0.002
36,3,0.0029
37,2,0.002
42,6,0.0059
44,1,0.001
46,2,0.002
50,2,0.002
51,1,0.001
52,1,0.001
53,1,0.001
58,3,0.0029
62,3,0.0029
66,1,0.001
67,4,0.0039
68,2,0.002
70,1,0.001
71,4,0.0039
72,2,0.002
74,1,0.001
79,1,0.001
80,2,0.002
81,2,0.002
82,3,0.0029
83,1,0.001
84,1,0.001
86,1,0.001
90,3,0.0029
91,3,0.0029
93,1,0.001
95,1,0.001
100,3,0.0029
101,1,0.001
103,4,0.0039
104,2,0.002
106,1,0.001
107,2,0.002
109,1,0.001
114,2,0.002
115,2,0.002
118,4,0.0039
119,1,0.001
120,1,0.001
121,4,0.0039
125,2,0.002
126,3,0.0029
131,1,0.001
132,1,0.001
133,1,0.001
134,3,0.0029
142,1,0.001
143,1,0.001
145,3,0.0029
149,3,0.0029
150,1,0.001
151,9,0.0088
159,1,0.001
160,1,0.001
162,6,0.0059
164,2,0.002
167,2,0.002
168,1,0.001
169,2,0.002
171,4,0.0039
172,1,0.001
174,2,0.002
177,3,0.0029
178,1,0.001
179,2,0.002
181,3,0.0029
182,3,0.0029
183,2,0.002
188,1,0.001
190,2,0.002
191,2,0.002
193,3,0.0029
197,2,0.002
198,2,0.002
199,1,0.001
201,1,0.001
204,3,0.0029
206,1,0.001
208,5,0.0049
209,2,0.002
210,1,0.001
211,2,0.002
213,1,0.001
214,2,0.002
215,3,0.0029
218,2,0.002
222,1,0.001
223,2,0.002
225,1,0.001
226,2,0.002
227,1,0.001
231,1,0.001
232,1,0.001
233,3,0.0029
234,1,0.001
237,2,0.002
240,5,0.0049
241,7,0.0068
244,6,0.0059
245,2,0.002
251,2,0.002
252,2,0.002
254,1,0.001
255,1,0.001
258,1,0.001
260,1,0.001
263,3,0.0029
266,1,0.001
267,1,0.001
268,1,0.001
269,1,0.001
270,1,0.001
271,1,0.001
273,3,0.0029
274,2,0.002
281,1,0.001
282,2,0.002
283,2,0.002
285,2,0.002
286,3,0.0029
288,2,0.002
290,2,0.002
291,1,0.001
292,1,0.001
293,1,0.001
294,1,0.001
295,1,0.001
297,1,0.001
299,1,0.001
300,1,0.001
307,2,0.002
309,1,0.001
311,1,0.001
314,1,0.001
315,1,0.001
316,3,0.0029
317,2,0.002
319,1,0.001
321,1,0.001
325,1,0.001
326,1,0.001
330,1,0.001
331,2,0.002
332,2,0.002
334,3,0.0029
335,1,0.001
337,3,0.0029
338,2,0.002
339,1,0.001
340,1,0.001
343,1,0.001
344,1,0.001
348,1,0.001
350,2,0.002
352,2,0.002
354,1,0.001
355,10,0.0098
356,3,0.0029
357,1,0.001
358,2,0.002
359,1,0.001
360,5,0.0049
361,1,0.001
362,1,0.001
363,1,0.001
366,1,0.001
368,2,0.002
371,1,0.001
372,1,0.001
373,2,0.002
374,3,0.0029
377,1,0.001
378,1,0.001
383,2,0.002
384,1,0.001
387,1,0.001
388,1,0.001
393,1,0.001
395,2,0.002
396,2,0.002
397,4,0.0039
399,2,0.002
402,1,0.001
407,3,0.0029
408,1,0.001
411,1,0.001
412,1,0.001
413,1,0.001
414,4,0.0039
415,6,0.0059
416,2,0.002
417,3,0.0029
418,1,0.001
419,1,0.001
420,8,0.0078
421,3,0.0029
422,2,0.002
423,2,0.002
427,2,0.002
428,2,0.002
430,3,0.0029
432,1,0.001
435,1,0.001
437,1,0.001
440,3,0.0029
441,1,0.001
443,1,0.001
446,1,0.001
454,1,0.001
455,2,0.002
457,1,0.001
459,2,0.002
460,3,0.0029
467,2,0.002
470,1,0.001
471,1,0.001
474,1,0.001
475,3,0.0029
476,1,0.001
477,1,0.001
478,1,0.001
479,1,0.001
480,6,0.0059
481,1,0.001
483,1,0.001
484,3,0.0029
485,1,0.001
486,1,0.001
491,1,0.001
492,1,0.001
493,2,0.002
495,2,0.002
496,1,0.001
498,1,0.001
499,2,0.002
501,1,0.001
502,1,0.001
504,1,0.001
505,1,0.001
506,4,0.0039
508,1,0.001
509,2,0.002
510,4,0.0039
516,2,0.002
518,3,0.0029
519,2,0.002
521,2,0.002
526,3,0.0029
527,3,0.0029
528,4,0.0039
531,3,0.0029
534,3,0.0029
540,1,0.001
541,3,0.0029
543,1,0.001
544,2,0.002
545,1,0.001
547,1,0.001
548,1,0.001
551,1,0.001
552,1,0.001
553,1,0.001
555,3,0.0029
556,1,0.001
557,2,0.002
558,1,0.001
560,3,0.0029
564,3,0.0029
566,3,0.0029
569,4,0.0039
571,2,0.002
572,1,0.001
573,2,0.002
575,9,0.0088
576,1,0.001
580,1,0.001
582,3,0.0029
583,1,0.001
584,1,0.001
585,1,0.001
586,5,0.0049
587,2,0.002
588,1,0.001
590,3,0.0029
591,2,0.002
596,2,0.002
599,1,0.001
600,1,0.001
601,1,0.001
604,6,0.0059
605,1,0.001
607,3,0.0029
612,1,0.001
613,2,0.002
614,2,0.002
616,1,0.001
618,2,0.002
620,2,0.002
623,3,0.0029
624,1,0.001
626,2,0.002
627,2,0.002
628,2,0.002
631,2,0.002
633,1,0.001
636,2,0.002
637,1,0.001
640,1,0.001
643,1,0.001
645,1,0.001
647,3,0.0029
648,3,0.0029
649,1,0.001
651,1,0.001
653,1,0.001
654,1,0.001
657,1,0.001
658,1,0.001
659,3,0.0029
661,2,0.002
662,2,0.002
663,2,0.002
664,1,0.001
665,3,0.0029
666,1,0.001
667,3,0.0029
669,2,0.002
670,3,0.0029
671,1,0.001
672,1,0.001
673,2,0.002
675,1,0.001
677,4,0.0039
678,1,0.001
680,1,0.001
682,1,0.001
683,2,0.002
688,4,0.0039
690,1,0.001
691,2,0.002
692,1,0.001
693,1,0.001
694,1,0.001
