x,count,prob
1661,1,0.001
2321,1,0.001
3312,1,0.001
4057,1,0.001
4446,1,0.001
4790,1,0.001
4964,1,0.001
5024,1,0.001
5554,1,0.001
6742,1,0.001
8594,1,0.001
10295,1,0.001
12415,1,0.001
13871,1,0.001
14012,1,0.001
14088,1,0.001
15399,1,0.001
18850,1,0.001
20689,1,0.001
20954,1,0.001
22332,1,0.001
23277,1,0.001
23537,1,0.001
23922,1,0.001
25862,1,0.001
26880,1,0.001
27235,1,0.001
29056,1,0.001
29380,1,0.001
31089,1,0.001
31979,1,0.001
32328,1,0.001
33888,1,0.001
34552,1,0.001
34865,1,0.001
35364,1,0.001
37914,1,0.001
39509,1,0.001
40068,1,0.001
41081,1,0.001
43055,1,0.001
45558,1,0.001
47558,1,0.001
47770,1,0.001
48007,1,0.001
48058,1,0.001
48644,1,0.001
48943,1,0.001
50818,1,0.001
51320,1,0.001
52025,1,0.001
53962,1,0.001
55023,1,0.001
55089,1,0.001
55668,1,0.001
55850,1,0.001
57134,1,0.001
57160,1,0.001
57182,1,0.001
58557,1,0.001
59169,1,0.001
59862,1,0.001
60596,1,0.001
60670,1,0.001
62920,1,0.001
64252,1,0.001
65142,1,0.001
65202,1,0.001
65603,1,0.001
67820,1,0.001
68339,1,0.001
69863,1,0.001
70872,1,0.001
71011,1,0.001
75726,1,0.001
80865,1,0.001
81420,1,0.001
82058,1,0.001
82449,1,0.001
83111,1,0.001
83924,1,0.001
88617,1,0.001
89682,1,0.001
90975,1,0.001
93571,1,0.001
96436,1,0.001
97074,1,0.001
97241,1,0.001
97251,1,0.001
98401,1,0.001
99375,1,0.001
100639,1,0.001
104125,1,0.001
104494,1,0.001
104887,1,0.001
106304,1,0.001
106647,1,0.001
107278,1,0.001
107544,1,0.001
107626,1,0.001
108034,1,0.001
109031,1,0.001
109990,1,0.001
110906,1,0.001
111703,1,0.001
112347,1,0.001
113460,1,0.001
115190,1,0.001
117288,1,0.001
117423,1,0.001
117427,1,0.001
118662,1,0.001
118985,1,0.001
119739,1,0.001
122154,1,0.001
122677,1,0.001
123047,1,0.001
124075,1,0.001
130134,1,0.001
130575,1,0.001
132184,1,0.001
132679,1,0.001
133014,1,0.001
135110,1,0.001
137601,1,0.001
137970,1,0.001
138134,1,0.001
138198,1,0.001
140268,1,0.001
141172,1,0.001
143107,1,0.001
143218,1,0.001
145168,1,0.001
145875,1,0.001
146133,1,0.001
146451,1,0.001
147343,1,0.001
147417,1,0.001
149117,1,0.001
149555,1,0.001
149667,1,0.001
150147,1,0.001
151701,1,0.001
151885,1,0.001
152330,1,0.001
152391,1,0.001
152930,1,0.001
153516,1,0.001
153902,1,0.001
154292,1,0.001
155948,1,0.001
158048,1,0.001
159118,1,0.001
160585,1,0.001
162155,1,0.001
163435,1,0.001
165009,1,0.001
165395,1,0.001
165646,1,0.001
166629,1,0.001
167712,1,0.001
169406,1,0.001
170455,1,0.001
170888,1,0.001
171569,1,0.001
174734,1,0.001
177170,1,0.001
178116,1,0.001
178785,1,0.001
178895,1,0.001
179287,1,0.001
181341,1,0.001
182721,1,0.001
182920,1,0.001
182990,1,0.001
183679,1,0.001
184544,1,0.001
184578,1,0.001
185506,1,0.001
186728,1,0.001
187972,1,0.001
188040,1,0.001
189026,1,0.001
189943,1,0.001
190173,1,0.001
190779,1,0.001
192083,1,0.001
193983,1,0.001
195567,1,0.001
196547,1,0.001
197291,1,0.001
200097,1,0.001
200454,1,0.001
202501,1,0.001
203544,1,0.001
203804,1,0.001
204306,1,0.001
204376,1,0.001
205900,1,0.001
205931,1,0.001
206279,1,0.001
208266,1,0.001
208698,1,0.001
211266,1,0.001
211374,1,0.001
211460,1,0.001
211758,1,0.001
213654,1,0.001
215154,1,0.001
215668,1,0.001
215724,1,0.001
217587,1,0.001
218190,1,0.001
220506,1,0.001
222865,1,0.001
225477,1,0.001
226738,1,0.001
226942,1,0.001
227417,1,0.001
227946,1,0.001
229838,1,0.001
231368,1,0.001
231582,1,0.001
232486,1,0.001
233588,1,0.001
234191,1,0.001
235366,1,0.001
235701,1,0.001
237335,1,0.001
238657,1,0.001
239078,1,0.001
239793,1,0.001
240465,1,0.001
241532,1,0.001
241575,1,0.001
241937,1,0.001
242728,1,0.001
246782,1,0.001
247046,1,0.001
248223,1,0.001
248783,1,0.001
249329,1,0.001
249605,1,0.001
252043,1,0.001
252315,1,0.001
254203,1,0.001
255545,1,0.001
255669,1,0.001
256207,1,0.001
257240,1,0.001
258476,1,0.001
259350,1,0.001
259812,1,0.001
259950,1,0.001
260439,1,0.001
260663,1,0.001
261241,1,0.001
261482,1,0.001
261632,1,0.001
261933,1,0.001
262111,1,0.001
263364,1,0.001
264165,1,0.001
265829,1,0.001
266247,1,0.001
267725,1,0.001
267976,1,0.001
268735,1,0.001
269878,1,0.001
270586,1,0.001
270865,1,0.001
270990,1,0.001
272894,1,0.001
274239,1,0.001
274580,1,0.001
274775,1,0.001
274841,1,0.001
276586,1,0.001
278206,1,0.001
279303,1,0.001
281387,1,0.001
281813,1,0.001
283197,1,0.001
283454,1,0.001
283576,1,0.001
283877,1,0.001
