x,count,prob
137,1,0.001
573,1,0.001
1190,1,0.001
2351,1,0.001
5003,1,0.001
6429,1,0.001
7349,1,0.001
8618,1,0.001
9066,1,0.001
12529,1,0.001
14326,1,0.001
17437,1,0.001
18561,1,0.001
18610,1,0.001
19699,1,0.001
20423,1,0.001
22540,1,0.001
23824,1,0.001
24441,1,0.001
25352,1,0.001
27100,1,0.001
28517,1,0.001
29073,1,0.001
29744,1,0.001
29924,1,0.001
33105,1,0.001
33565,1,0.001
34551,1,0.001
35609,1,0.001
35650,1,0.001
35915,1,0.001
39135,1,0.001
39791,1,0.001
40619,1,0.001
40631,1,0.001
41199,1,0.001
43769,1,0.001
45516,1,0.001
47499,1,0.001
50972,1,0.001
51203,1,0.001
52001,1,0.001
52091,1,0.001
52175,1,0.001
52729,1,0.001
53926,1,0.001
57333,1,0.001
57768,1,0.001
58139,1,0.001
58518,1,0.001
59688,1,0.001
60324,1,0.001
60673,1,0.001
62785,1,0.001
63144,1,0.001
64331,1,0.001
64336,1,0.001
64747,1,0.001
64858,1,0.001
65340,1,0.001
66561,1,0.001
66602,1,0.001
67124,1,0.001
67145,1,0.001
67420,1,0.001
67643,1,0.001
67918,1,0.001
68658,1,0.001
70055,1,0.001
72588,1,0.001
73255,1,0.001
73399,1,0.001
73456,1,0.001
73531,1,0.001
73664,1,0.001
73911,1,0.001
74474,1,0.001
78251,1,0.001
79527,1,0.001
79837,1,0.001
80473,1,0.001
80975,1,0.001
81993,1,0.001
82770,1,0.001
86018,1,0.001
86584,1,0.001
86593,1,0.001
86627,1,0.001
86775,1,0.001
86819,1,0.001
88895,1,0.001
89143,1,0.001
91197,1,0.001
92187,1,0.001
92273,1,0.001
92826,1,0.001
93822,1,0.001
94123,1,0.001
94769,1,0.001
95001,1,0.001
98209,1,0.001
99337,1,0.001
99556,1,0.001
99894,1,0.001
104154,1,0.001
104571,1,0.001
104878,1,0.001
106825,1,0.001
107518,1,0.001
107951,1,0.001
108878,1,0.001
109959,1,0.001
111046,1,0.001
113310,1,0.001
113661,1,0.001
115654,1,0.001
115864,1,0.001
116352,1,0.001
118372,1,0.001
119040,1,0.001
121622,1,0.001
123694,1,0.001
125010,1,0.001
125090,2,0.002
125346,1,0.001
125780,1,0.001
126829,1,0.001
126902,1,0.001
127264,1,0.001
127581,1,0.001
128848,1,0.001
129354,1,0.001
129685,1,0.001
129719,1,0.001
129830,1,0.001
130934,1,0.001
131413,1,0.001
133631,1,0.001
133996,1,0.001
135498,1,0.001
137726,1,0.001
137846,1,0.001
137882,1,0.001
137907,1,0.001
139176,1,0.001
139559,1,0.001
141242,1,0.001
141357,1,0.001
142419,1,0.001
142998,1,0.001
143057,1,0.001
143717,1,0.001
144327,1,0.001
144453,1,0.001
144838,1,0.001
148104,1,0.001
149069,1,0.001
152611,1,0.001
154489,1,0.001
154684,1,0.001
155274,1,0.001
156896,1,0.001
159064,1,0.001
160423,1,0.001
161459,1,0.001
162545,1,0.001
162820,1,0.001
163804,1,0.001
164407,1,0.001
167524,1,0.001
169169,1,0.001
169907,1,0.001
170188,1,0.001
170456,1,0.001
171743,1,0.001
172594,1,0.001
173470,1,0.001
174060,1,0.001
174139,1,0.001
175983,1,0.001
181372,1,0.001
184671,1,0.001
186490,1,0.001
186945,1,0.001
187468,1,0.001
188086,1,0.001
188296,1,0.001
188877,1,0.001
189783,1,0.001
191445,1,0.001
194473,1,0.001
195004,1,0.001
196320,1,0.001
196791,1,0.001
199560,1,0.001
200364,1,0.001
202761,1,0.001
203256,1,0.001
204250,1,0.001
205928,1,0.001
206697,1,0.001
209648,1,0.001
210001,1,0.001
211331,1,0.001
211576,1,0.001
211800,1,0.001
213554,1,0.001
213671,1,0.001
213965,1,0.001
215235,1,0.001
216255,1,0.001
217784,1,0.001
218886,1,0.001
219702,1,0.001
221042,1,0.001
221086,1,0.001
221539,1,0.001
225231,1,0.001
225378,1,0.001
226423,1,0.001
226523,1,0.001
229295,1,0.001
231149,1,0.001
232478,1,0.001
232843,1,0.001
235449,1,0.001
235946,1,0.001
236888,1,0.001
237156,1,0.001
237310,1,0.001
238120,1,0.001
238832,1,0.001
239185,1,0.001
241965,1,0.001
242257,1,0.001
242382,1,0.001
242971,1,0.001
243214,1,0.001
243580,1,0.001
243600,1,0.001
244671,1,0.001
244817,1,0.001
246889,1,0.001
247632,1,0.001
248870,1,0.001
250350,1,0.001
250402,1,0.001
251409,1,0.001
254565,1,0.001
254723,1,0.001
255002,1,0.001
256312,1,0.001
256669,1,0.001
258154,1,0.001
258519,1,0.001
258917,1,0.001
259427,1,0.001
259791,1,0.001
261323,1,0.001
261339,1,0.001
264028,1,0.001
264686,1,0.001
267147,1,0.001
267168,1,0.001
271282,1,0.001
272315,1,0.001
272901,1,0.001
274156,1,0.001
274376,1,0.001
274395,1,0.001
274601,1,0.001
275680,1,0.001
276347,1,0.001
277011,1,0.001
279064,1,0.001
281949,1,0.001
283240,1,0.001
283808,1,0.001
285530,1,0.001
287001,1,0.001
287321,1,0.001
287595,1,0.001
288804,1,0.001
291011,1,0.001
292262,1,0.001
295578,1,0.001
295699,1,0.001
295755,1,0.001
297317,1,0.001
297660,1,0.001
298288,1,0.001
301008,1,0.001
301424,1,0.001
303235,1,0.001
303490,1,0.001
304176,1,0.001
304375,1,0.001
304797,1,0.001
306727,1,0.001
308356,1,0.001
310678,1,0.001
311503,1,0.001
311571,1,0.001
311641,1,0.001
312050,1,0.001
312346,1,0.001
314874,1,0.001
315961,1,0.001
316878,1,0.001
317447,1,0.001
317572,1,0.001
318022,1,0.001
318734,1,0.001
320043,1,0.001
320094,1,0.001
323339,1,0.001
324506,1,0.001
324677,1,0.001
325238,1,0.001
326895,1,0.001
327521,1,0.001
328522,1,0.001
332389,1,0.001
332569,1,0.001
334087,1,0.001
335438,1,0.001
337670,1,0.001
338352,1,0.001
341345,1,0.001
342369,1,0.001
343196,1,0.001
343468,1,0.001
344817,1,0.001
344983,1,0.001
345587,1,0.001
346279,1,0.001
347969,1,0.001
350072,1,0.001
350103,1,0.001
351730,1,0.001
353476,1,0.001
354865,1,0.001
355569,1,0.001
356830,1,0.001
356853,1,0.001
357239,1,0.001
359123,1,0.001
359857,1,0.001
359925,1,0.001
360472,1,0.001
362002,1,0.001
362361,1,0.001
362680,1,0.001
362728,1,0.001
363379,1,0.001
365411,1,0.001
368758,1,0.001
368938,1,0.001
369358,1,0.001
370271,1,0.001
370406,1,0.001
370770,1,0.001
372504,1,0.001
373395,1,0.001
376180,1,0.001
386618,1,0.001
388396,1,0.001
388781,1,0.001
391274,1,0.001
391419,1,0.001
392040,1,0.001
393531,1,0.001
393915,1,0.001
394972,1,0.001
395877,1,0.001
396453,1,0.001
396646,1,0.001
397594,1,0.001
398267,1,0.001
401188,1,0.001
402285,1,0.001
403873,1,0.001
403906,1,0.001
404279,1,0.001
406343,1,0.001
406948,1,0.001
407806,1,0.001
409450,1,0.001
414873,1,0.001
416274,1,0.001
416395,1,0.001
416428,1,0.001
416880,1,0.001
417003,1,0.001
417132,1,0.001
418503,1,0.001
418937,1,0.001
419919,1,0.001
420689,1,0.001
420833,1,0.001
422885,1,0.001
424123,1,0.001
424330,1,0.001
424487,1,0.001
429724,1,0.001
431433,1,0.001
431725,1,0.001
432488,1,0.001
432621,1,0.001
432951,1,0.001
433761,1,0.001
434978,1,0.001
435389,1,0.001
435793,1,0.001
437336,1,0.001
438069,1,0.001
439677,1,0.001
