x,count,prob
1407,1,0.001
1939,1,0.001
2085,1,0.001
4523,1,0.001
5891,1,0.001
7567,1,0.001
8139,1,0.001
8332,1,0.001
8521,1,0.001
9053,1,0.001
9397,1,0.001
9400,1,0.001
9452,1,0.001
9836,1,0.001
10529,1,0.001
11256,1,0.001
11828,1,0.001
13600,1,0.001
13623,1,0.001
13777,1,0.001
14175,1,0.001
14292,1,0.001
14305,1,0.001
14387,1,0.001
15335,1,0.001
17869,1,0.001
17963,1,0.001
17964,1,0.001
18271,1,0.001
18788,1,0.001
19451,1,0.001
19509,1,0.001
20271,1,0.001
22719,1,0.001
24887,1,0.001
25451,1,0.001
26165,1,0.001
26191,1,0.001
27181,1,0.001
28187,1,0.001
29693,1,0.001
30860,1,0.001
30987,1,0.001
31080,1,0.001
31141,1,0.001
31309,1,0.001
31532,1,0.001
31572,1,0.001
31731,1,0.001
31736,1,0.001
32001,1,0.001
32255,1,0.001
32683,1,0.001
33268,1,0.001
33339,1,0.001
33960,2,0.002
34089,1,0.001
34833,1,0.001
34888,1,0.001
34935,1,0.001
35336,1,0.001
35377,1,0.001
35457,1,0.001
35640,1,0.001
35697,1,0.001
35724,1,0.001
35929,1,0.001
36225,1,0.001
36287,1,0.001
36355,1,0.001
36424,1,0.001
36491,1,0.001
36652,1,0.001
36699,1,0.001
37029,1,0.001
37053,1,0.001
38173,1,0.001
38907,1,0.001
38977,1,0.001
39265,1,0.001
39469,1,0.001
39585,1,0.001
39724,1,0.001
39809,1,0.001
39821,1,0.001
39883,1,0.001
39930,1,0.001
39994,1,0.001
40169,1,0.001
40335,1,0.001
40395,1,0.001
40489,1,0.001
40510,1,0.001
40717,1,0.001
40751,1,0.001
40840,1,0.001
40904,1,0.001
40908,1,0.001
40909,1,0.001
40916,1,0.001
40925,1,0.001
41921,1,0.001
42249,1,0.001
42459,1,0.001
42747,1,0.001
43186,1,0.001
43245,2,0.002
43325,1,0.001
43341,1,0.001
43779,1,0.001
43887,1,0.001
44023,1,0.001
44027,1,0.001
44656,1,0.001
44843,1,0.001
47400,1,0.001
47613,1,0.001
48806,1,0.001
52000,1,0.001
52299,1,0.001
52673,1,0.001
53000,1,0.001
53815,1,0.001
54452,1,0.001
54669,1,0.001
55149,1,0.001
55627,1,0.001
55645,1,0.001
57023,1,0.001
57585,1,0.001
57869,1,0.001
57943,1,0.001
58263,1,0.001
